order_id,user_pseudo_id,session_id,order_created_at,item_id,item_name,product_category,price_tier,quantity,item_price,order_revenue,payment_method,is_returned,intent_level,dropoff_reason
ord_283d42,uid_148b1f92,sess_uid_148b1f92_20230518094400,2023-05-18 09:53:39,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,apple_pay,False,very_high,converted
ord_e410c3,uid_dbbcb793,sess_uid_dbbcb793_20230916191000,2023-09-16 19:13:28,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_5f823a,uid_4bc21ac4,sess_uid_4bc21ac4_20230820123400,2023-08-20 12:43:40,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,22.99,credit_card,False,high,decision_friction
ord_e1e85d,uid_617f8942,sess_uid_617f8942_20231113220900,2023-11-13 22:14:34,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,apple_pay,False,very_high,converted
ord_163533,uid_2777aa04,sess_uid_2777aa04_20230512122700,2023-05-12 12:38:41,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,paypal,False,very_high,converted
ord_eb91bf,uid_0c8762d6,sess_uid_0c8762d6_20230616111000,2023-06-16 11:14:22,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,credit_card,False,high,converted
ord_5c4e12,uid_04c02ac9,sess_uid_04c02ac9_20231206170900,2023-12-06 17:12:39,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,paypal,False,very_high,converted
ord_69edab,uid_9caac6d1,sess_uid_9caac6d1_20230406101000,2023-04-06 10:14:40,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,paypal,False,very_high,converted
ord_80edbd,uid_9caac6d1,sess_uid_9caac6d1_20230602011000,2023-06-02 01:14:50,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_0fbfa2,uid_29f6d8e1,sess_uid_29f6d8e1_20230813071300,2023-08-13 07:24:59,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,49.98,credit_card,False,very_high,converted
ord_785ba3,uid_12895512,sess_uid_12895512_20230629092000,2023-06-29 09:23:57,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,43.98,credit_card,False,very_high,converted
ord_03d8ad,uid_e5e94673,sess_uid_e5e94673_20231122085500,2023-11-22 09:01:33,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,credit_card,False,high,comparison_intent
ord_939e82,uid_7ce11aa1,sess_uid_7ce11aa1_20230708202700,2023-07-08 20:31:50,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,paypal,False,high,converted
ord_c1de01,uid_869908af,sess_uid_869908af_20230419193100,2023-04-19 19:36:08,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,paypal,False,very_high,converted
ord_78eb8b,uid_c78c2454,sess_uid_c78c2454_20231010035500,2023-10-10 03:59:39,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,shop_pay,False,high,converted
ord_d782b2,uid_a95198e4,sess_uid_a95198e4_20230614052700,2023-06-14 05:30:58,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,paypal,False,very_high,converted
ord_3f33e8,uid_f991cd5f,sess_uid_f991cd5f_20230612073700,2023-06-12 07:44:35,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,49.98,apple_pay,False,very_high,converted
ord_9f0575,uid_388af6d1,sess_uid_388af6d1_20230922125200,2023-09-22 12:59:34,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,shop_pay,True,very_high,converted
ord_09310b,uid_84ea4b74,sess_uid_84ea4b74_20230828011000,2023-08-28 01:12:53,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,very_high,out_of_stock
ord_965529,uid_aba7c65b,sess_uid_aba7c65b_20231012114100,2023-10-12 11:45:46,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,43.98,credit_card,False,high,converted
ord_28652e,uid_15d9e3fe,sess_uid_15d9e3fe_20230427212200,2023-04-27 21:30:06,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,apple_pay,False,very_high,converted
ord_562a7a,uid_18c827bf,sess_uid_18c827bf_20230624145600,2023-06-24 15:03:08,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_ee3a00,uid_b7b1ab80,sess_uid_b7b1ab80_20230730182000,2023-07-30 18:25:29,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,paypal,False,very_high,converted
ord_a06a09,uid_6b1cc291,sess_uid_6b1cc291_20230508193400,2023-05-08 19:39:47,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,3,39.99,79.98,shop_pay,False,very_high,converted
ord_411d6a,uid_c8255dc8,sess_uid_c8255dc8_20230602000200,2023-06-02 00:09:47,LUM-VP-01,Full Routine Bundle (Shampoo + Conditioner + Body Wash),Value Pack,high,1,59.99,59.99,apple_pay,False,medium,converted
ord_79c517,uid_4701f6e4,sess_uid_4701f6e4_20230724094900,2023-07-24 10:00:45,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,paypal,False,high,converted
ord_a7534e,uid_43760140,sess_uid_43760140_20231127021800,2023-11-27 02:25:03,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_d20ccf,uid_9c1bceba,sess_uid_9c1bceba_20231008042500,2023-10-08 04:30:27,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,shop_pay,True,very_high,converted
ord_c30136,uid_f54e5a8b,sess_uid_f54e5a8b_20230607230400,2023-06-07 23:11:55,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_fcd5b4,uid_7525dfb8,sess_uid_7525dfb8_20231102230900,2023-11-02 23:13:25,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,paypal,False,high,comparison_intent
ord_44ed23,uid_c7777c0e,sess_uid_c7777c0e_20230423092700,2023-04-23 09:31:49,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_d2f43b,uid_4117c05e,sess_uid_4117c05e_20231209072200,2023-12-09 07:27:41,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,credit_card,False,very_high,converted
ord_5db4bb,uid_c1fbcccb,sess_uid_c1fbcccb_20230716154600,2023-07-16 15:52:55,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,shop_pay,True,high,converted
ord_307f2b,uid_1666c167,sess_uid_1666c167_20230918152100,2023-09-18 15:26:16,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,paypal,False,very_high,converted
ord_87792b,uid_774ed889,sess_uid_774ed889_20230705201600,2023-07-05 20:25:51,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,True,very_high,converted
ord_b14c64,uid_ccf46f9c,sess_uid_ccf46f9c_20231006113900,2023-10-06 11:48:10,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,decision_friction
ord_c28c16,uid_ccf46f9c,sess_uid_ccf46f9c_20231211043900,2023-12-11 04:44:27,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,apple_pay,False,very_high,converted
ord_406594,uid_a9a3fec1,sess_uid_a9a3fec1_20230726003900,2023-07-26 00:43:17,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,high,converted
ord_757022,uid_a9a3fec1,sess_uid_a9a3fec1_20230905173900,2023-09-05 17:42:36,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,very_high,converted
ord_0e6c36,uid_e43c5a28,sess_uid_e43c5a28_20231018214700,2023-10-18 21:56:51,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,39.99,apple_pay,False,high,decision_friction
ord_37ac59,uid_263ede05,sess_uid_263ede05_20231029071400,2023-10-29 07:21:45,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,shop_pay,False,high,converted
ord_900362,uid_77cfd744,sess_uid_77cfd744_20230606235500,2023-06-07 00:06:36,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,paypal,False,high,decision_friction
ord_b2df42,uid_a69712bd,sess_uid_a69712bd_20231003022600,2023-10-03 02:37:01,LUM-VP-03,Luminos Starter Kit (6 Travel + 1 Full Size),Value Pack,high,1,54.99,54.99,credit_card,False,high,decision_friction
ord_fbaf0b,uid_57cc635c,sess_uid_57cc635c_20230810100200,2023-08-10 10:05:22,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_05652d,uid_82ce5d71,sess_uid_82ce5d71_20230801123800,2023-08-01 12:40:49,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,paypal,False,very_high,distraction
ord_c55bb5,uid_0fd3d1bc,sess_uid_0fd3d1bc_20230710115300,2023-07-10 11:59:08,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,credit_card,False,very_high,converted
ord_a642fe,uid_efe4f2b4,sess_uid_efe4f2b4_20230914032900,2023-09-14 03:35:50,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,apple_pay,False,high,comparison_intent
ord_d01056,uid_e56975fd,sess_uid_e56975fd_20230722192900,2023-07-22 19:32:57,LUM-VP-01,Full Routine Bundle (Shampoo + Conditioner + Body Wash),Value Pack,high,1,59.99,59.99,apple_pay,False,high,converted
ord_1a0336,uid_828a94d9,sess_uid_828a94d9_20230711170300,2023-07-11 17:10:19,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_fd46dd,uid_828a94d9,sess_uid_828a94d9_20231001070300,2023-10-01 07:10:10,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,credit_card,False,very_high,converted
ord_76749e,uid_828a94d9,sess_uid_828a94d9_20231016210300,2023-10-16 21:07:44,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,credit_card,False,very_high,converted
ord_9b71d2,uid_e22ed6df,sess_uid_e22ed6df_20230906212300,2023-09-06 21:30:31,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,21.99,paypal,False,very_high,converted
ord_6eea28,uid_3b9cd953,sess_uid_3b9cd953_20230627193100,2023-06-27 19:36:28,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,low,converted
ord_67672f,uid_3b9cd953,sess_uid_3b9cd953_20230801133100,2023-08-01 13:36:16,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_0ed516,uid_e0e900c7,sess_uid_e0e900c7_20231220031400,2023-12-20 03:18:50,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_677ae2,uid_5d51163b,sess_uid_5d51163b_20230922061100,2023-09-22 06:15:38,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,high,distraction
ord_878449,uid_621fa02f,sess_uid_621fa02f_20231030120100,2023-10-30 12:14:38,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,47.98,credit_card,False,high,decision_friction
ord_4f556d,uid_d7cfc5b4,sess_uid_d7cfc5b4_20230509154200,2023-05-09 15:48:36,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,credit_card,False,very_high,converted
ord_1b9e91,uid_d7cfc5b4,sess_uid_d7cfc5b4_20230607214200,2023-06-07 21:46:53,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,credit_card,False,very_high,converted
ord_be101a,uid_7130e2f7,sess_uid_7130e2f7_20230730222400,2023-07-30 22:27:12,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,apple_pay,False,very_high,converted
ord_c374fa,uid_9fd8eaa2,sess_uid_9fd8eaa2_20230901113100,2023-09-01 11:39:52,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,21.99,apple_pay,False,very_high,converted
ord_1a93c1,uid_9fd8eaa2,sess_uid_9fd8eaa2_20230925033100,2023-09-25 03:33:34,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,apple_pay,False,very_high,converted
ord_075e7f,uid_9fd8eaa2,sess_uid_9fd8eaa2_20231008123100,2023-10-08 12:40:00,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,credit_card,False,high,converted
ord_67d093,uid_a93a93db,sess_uid_a93a93db_20230808095400,2023-08-08 10:01:35,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,74.97,shop_pay,False,high,converted
ord_251cca,uid_a625acb2,sess_uid_a625acb2_20230910152900,2023-09-10 15:40:55,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,very_high,converted
ord_55089a,uid_24cad21e,sess_uid_24cad21e_20230908211900,2023-09-08 21:24:44,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,credit_card,False,very_high,converted
ord_ca426a,uid_25fb2b71,sess_uid_25fb2b71_20230815230500,2023-08-15 23:08:46,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,credit_card,False,high,converted
ord_cd59b9,uid_b58a3ad2,sess_uid_b58a3ad2_20231209075100,2023-12-09 07:54:03,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_ae1b8b,uid_b58a3ad2,sess_uid_b58a3ad2_20231220115100,2023-12-20 11:56:17,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,paypal,False,very_high,converted
ord_cc0752,uid_7c87ea21,sess_uid_7c87ea21_20231213123100,2023-12-13 12:41:00,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,119.97,paypal,False,very_high,converted
ord_b82564,uid_9f62e927,sess_uid_9f62e927_20231115033100,2023-11-15 03:36:11,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,3,39.99,39.99,apple_pay,True,very_high,converted
ord_4afc8c,uid_f0393995,sess_uid_f0393995_20230417234000,2023-04-17 23:47:14,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,71.97,apple_pay,False,very_high,converted
ord_a10dab,uid_de5bd79e,sess_uid_de5bd79e_20230430074400,2023-04-30 07:49:16,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,paypal,False,very_high,converted
ord_b95430,uid_b0e1c685,sess_uid_b0e1c685_20231101141400,2023-11-01 14:17:33,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,65.97,credit_card,False,very_high,converted
ord_9fa861,uid_1d15f0cb,sess_uid_1d15f0cb_20230407071600,2023-04-07 07:24:00,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_371210,uid_10a68d1f,sess_uid_10a68d1f_20230818203600,2023-08-18 20:39:54,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,47.98,credit_card,False,very_high,converted
ord_8bce6d,uid_10a68d1f,sess_uid_10a68d1f_20230911123600,2023-09-11 12:40:19,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,paypal,False,very_high,converted
ord_118737,uid_dc9b1107,sess_uid_dc9b1107_20230502034500,2023-05-02 03:49:08,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,85.98,paypal,False,very_high,converted
ord_7ca659,uid_dc9b1107,sess_uid_dc9b1107_20230514194500,2023-05-14 19:49:04,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,paypal,False,very_high,converted
ord_78b8a9,uid_2b66a933,sess_uid_2b66a933_20231011130900,2023-10-11 13:13:46,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,shop_pay,False,very_high,converted
ord_296be0,uid_a8a80f86,sess_uid_a8a80f86_20230704002800,2023-07-04 00:33:33,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,89.98,credit_card,False,very_high,converted
ord_75fbf0,uid_cc68c307,sess_uid_cc68c307_20230818113900,2023-08-18 11:46:11,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,22.99,apple_pay,False,very_high,converted
ord_cb3452,uid_78f84e14,sess_uid_78f84e14_20230512071800,2023-05-12 07:25:40,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,apple_pay,False,very_high,converted
ord_0ca3b8,uid_78f84e14,sess_uid_78f84e14_20230611071800,2023-06-11 07:30:26,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_9c9cc0,uid_44d55b63,sess_uid_44d55b63_20230425160200,2023-04-25 16:05:30,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_a3bb10,uid_44d55b63,sess_uid_44d55b63_20230513200200,2023-05-13 20:06:56,LUM-VP-03,Luminos Starter Kit (6 Travel + 1 Full Size),Value Pack,high,1,54.99,54.99,credit_card,True,high,converted
ord_397937,uid_44d55b63,sess_uid_44d55b63_20230723090200,2023-07-23 09:08:06,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,apple_pay,False,high,converted
ord_3109d2,uid_fc020b0a,sess_uid_fc020b0a_20230522021500,2023-05-22 02:20:37,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,credit_card,False,very_high,converted
ord_294599,uid_f64c04a2,sess_uid_f64c04a2_20230608220000,2023-06-08 22:08:57,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,paypal,False,high,decision_friction
ord_b9f819,uid_b0ea077b,sess_uid_b0ea077b_20230618203900,2023-06-18 20:44:28,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,apple_pay,False,high,converted
ord_e582bd,uid_afeda1a8,sess_uid_afeda1a8_20230927010000,2023-09-27 01:09:01,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,credit_card,False,very_high,converted
ord_2adddf,uid_f192fac6,sess_uid_f192fac6_20231025201300,2023-10-25 20:20:01,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,very_high,converted
ord_15903f,uid_c1e44c8d,sess_uid_c1e44c8d_20230829221700,2023-08-29 22:29:30,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,paypal,False,high,decision_friction
ord_eeabd0,uid_6ec56e31,sess_uid_6ec56e31_20230928053000,2023-09-28 05:33:37,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,high,converted
ord_62f5cf,uid_bdb35fef,sess_uid_bdb35fef_20230502005200,2023-05-02 00:56:18,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_5f8808,uid_20b32901,sess_uid_20b32901_20230615183300,2023-06-15 18:36:09,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,paypal,False,very_high,converted
ord_9b0838,uid_9ba82846,sess_uid_9ba82846_20230909101900,2023-09-09 10:28:17,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_c6552a,uid_35e89fc8,sess_uid_35e89fc8_20231008194100,2023-10-08 19:46:04,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,22.99,credit_card,False,very_high,converted
ord_b00db8,uid_df0e8af8,sess_uid_df0e8af8_20230818165600,2023-08-18 17:04:15,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_f67ca6,uid_df0e8af8,sess_uid_df0e8af8_20231005205600,2023-10-05 21:00:47,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,shop_pay,False,very_high,converted
ord_be9394,uid_aaa7b2e9,sess_uid_aaa7b2e9_20231027185800,2023-10-27 19:01:19,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,shop_pay,False,very_high,converted
ord_39faa4,uid_099671cf,sess_uid_099671cf_20231019024200,2023-10-19 02:49:31,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,43.98,paypal,False,high,decision_friction
ord_463866,uid_9b6d44c0,sess_uid_9b6d44c0_20231227043300,2023-12-27 04:41:13,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,shop_pay,False,very_high,converted
ord_da8ee2,uid_8456ccb4,sess_uid_8456ccb4_20230727182600,2023-07-27 18:30:25,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,45.98,credit_card,False,very_high,converted
ord_6eae7c,uid_8456ccb4,sess_uid_8456ccb4_20230904162600,2023-09-04 16:30:03,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,shop_pay,False,very_high,converted
ord_3d777a,uid_e166acd9,sess_uid_e166acd9_20230824022400,2023-08-24 02:31:28,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,129.98,shop_pay,False,high,comparison_intent
ord_35fbdc,uid_3068795a,sess_uid_3068795a_20230622223100,2023-06-22 22:35:02,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_64e955,uid_602841df,sess_uid_602841df_20231125115200,2023-11-25 11:56:51,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,2,39.99,39.99,apple_pay,False,very_high,converted
ord_3ecb70,uid_c51bab82,sess_uid_c51bab82_20230928092400,2023-09-28 09:36:52,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,3,23.99,23.99,credit_card,False,very_high,converted
ord_468ffd,uid_650df6fc,sess_uid_650df6fc_20230901055600,2023-09-01 06:00:19,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,paypal,False,very_high,converted
ord_053a6c,uid_695a7026,sess_uid_695a7026_20230523211900,2023-05-23 21:25:34,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_31865f,uid_97d2fd4d,sess_uid_97d2fd4d_20230913122500,2023-09-13 12:32:40,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,2,39.99,39.99,paypal,False,very_high,decision_friction
ord_823a4a,uid_8c1fa75e,sess_uid_8c1fa75e_20230511231700,2023-05-11 23:22:40,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,apple_pay,False,high,converted
ord_6a2b37,uid_6ffbb343,sess_uid_6ffbb343_20230923191800,2023-09-23 19:27:19,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,shop_pay,False,high,converted
ord_6c601b,uid_4c07cd5a,sess_uid_4c07cd5a_20230913091000,2023-09-13 09:14:51,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,apple_pay,False,very_high,converted
ord_b6b561,uid_02f77ffb,sess_uid_02f77ffb_20230611093100,2023-06-11 09:35:43,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,23.99,paypal,True,very_high,out_of_stock
ord_0e40a9,uid_da87b843,sess_uid_da87b843_20230709020800,2023-07-09 02:12:42,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,65.97,credit_card,False,very_high,converted
ord_ea1cee,uid_5f0c8b00,sess_uid_5f0c8b00_20230701191500,2023-07-01 19:18:10,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,apple_pay,False,very_high,price_barrier
ord_62cf5d,uid_7753b039,sess_uid_7753b039_20230825193200,2023-08-25 19:35:53,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,apple_pay,False,very_high,converted
ord_d7ed74,uid_e958fc9a,sess_uid_e958fc9a_20230415034600,2023-04-15 03:50:33,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,paypal,False,very_high,converted
ord_ff31dd,uid_d108efc5,sess_uid_d108efc5_20230416194700,2023-04-16 19:52:21,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,very_high,converted
