assignment_id,user_pseudo_id,experiment_id,experiment_name,variant,assigned_at,first_exposure_at
asgn_6b409324,uid_3967dfda,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-05 04:23:00
asgn_03f4e3c1,uid_ef408952,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 03:32:00
asgn_5351a7b2,uid_0b1a2875,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 18:29:00
asgn_2aaa83d1,uid_d78bc087,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 03:39:00
asgn_b1b7f588,uid_4d0e0bc7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 21:14:00
asgn_6d847078,uid_083f0d58,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-04 10:14:00
asgn_62645a58,uid_6b137c2e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-11 06:40:00
asgn_9244c4f5,uid_72793392,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 13:22:00
asgn_88d2625e,uid_98deea3a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 14:23:00
asgn_123db8d8,uid_35f25865,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-28 13:35:00
asgn_39064b2f,uid_00c2b600,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 18:14:00
asgn_5a070b6a,uid_e334b3ef,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-11 17:00:00
asgn_c7ea224b,uid_cf47c139,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 08:09:00
asgn_71e6c91b,uid_c17ae577,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 08:24:00
asgn_0f18fc41,uid_36d3a400,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 04:58:00
asgn_36a94d93,uid_2837db11,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 15:53:00
asgn_3ced7325,uid_7e15688b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-13 21:36:00
asgn_2e8bc59b,uid_08cdeeca,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 14:51:00
asgn_3ceb8b33,uid_8779f009,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 22:16:00
asgn_be8ebe82,uid_0d1ced18,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 14:48:00
asgn_24f2f975,uid_fdb08a4d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 05:31:00
asgn_e0960c36,uid_d135faf9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-10 07:28:00
asgn_f26aac25,uid_a50d27a2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 13:54:00
asgn_01c4850d,uid_53a63228,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-21 15:50:00
asgn_038facdb,uid_5f3508b2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 23:51:00
asgn_2735fd31,uid_fbc0e506,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 04:48:00
asgn_ab45cb76,uid_8dc9d9d5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-25 18:16:00
asgn_5009f701,uid_ccdd15f0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-21 23:46:00
asgn_5eded582,uid_d900c947,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 19:24:00
asgn_ab9bf6eb,uid_0883def1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 15:31:00
asgn_a14b1157,uid_19111a77,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-22 14:36:00
asgn_0fad0851,uid_2e10a7b6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 19:47:00
asgn_68bca758,uid_92bd2afd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-28 07:10:00
asgn_a36d73ee,uid_f1c5be3e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 23:53:00
asgn_8db01573,uid_41dee6f9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 15:47:00
asgn_b6bedbbc,uid_8adf6f51,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 13:49:00
asgn_4c11704e,uid_3abe6089,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 02:06:00
asgn_7fb205c4,uid_5472b8b0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 18:53:00
asgn_aec6452b,uid_b650852d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-24 20:22:00
asgn_ed584049,uid_1f556123,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 05:37:00
asgn_4fb371d7,uid_13fa8283,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 16:11:00
asgn_a76bd374,uid_d8734814,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 09:26:00
asgn_b047ad90,uid_59426432,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 23:57:00
asgn_5ca62f8d,uid_042a7729,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 15:47:00
asgn_ab765ab2,uid_62391ef7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 15:24:00
asgn_fa849fea,uid_2ed78c79,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 21:01:00
asgn_3ffb22b2,uid_5b436bd0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-22 00:16:00
asgn_8a362c5e,uid_8d3a756d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-11 11:43:00
asgn_28096241,uid_92ed05e6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-17 13:06:00
asgn_81f6a083,uid_2c01f5aa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-01 12:52:00
asgn_e979b994,uid_3877c927,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 15:05:00
asgn_25915ae4,uid_dc4e0d0e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 13:07:00
asgn_c429f1be,uid_9a8e961c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-27 00:21:00
asgn_21cfc47b,uid_2f714f97,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-15 17:18:00
asgn_14e885ad,uid_8aeb4d63,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-18 11:27:00
asgn_9da97d3d,uid_c887c280,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 22:59:00
asgn_755c8ee6,uid_22cef353,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 23:05:00
asgn_5edd5719,uid_83de6387,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-26 01:37:00
asgn_79252167,uid_0c49f876,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 17:44:00
asgn_07d6d3a8,uid_7ada2af0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-27 11:55:00
asgn_b06649c7,uid_929240d5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 07:40:00
asgn_79eef5a2,uid_b30a29e5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 08:49:00
asgn_dc2cad31,uid_233256e7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 22:10:00
asgn_92f64264,uid_8de5a67e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 16:00:00
asgn_b2328b86,uid_d194398e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-17 06:44:00
asgn_15dfcc4e,uid_6946a7aa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 07:28:00
asgn_6f38da6a,uid_aacf5bdc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 21:56:00
asgn_f169dff5,uid_26f5f021,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-19 11:54:00
asgn_92fc1f3c,uid_6d2ef0fc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 03:29:00
asgn_15989cab,uid_baed9b99,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 03:41:00
asgn_03f3986f,uid_84db189a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 14:41:00
asgn_6210abff,uid_9c4e55e5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-28 15:16:00
asgn_96b68ca6,uid_9ab30c99,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 23:03:00
asgn_8ab9fb0e,uid_e91447a3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 07:45:00
asgn_eabfc9bc,uid_8d764d53,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 13:41:00
asgn_0bee6df4,uid_11004789,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-18 21:43:00
asgn_fcf2a398,uid_9d554934,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-24 06:47:00
asgn_47fdbd46,uid_d09c2449,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 19:04:00
asgn_9cd1dea4,uid_0dc3dfc4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 06:08:00
asgn_d6195e79,uid_6eb00cd6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 06:34:00
asgn_20d0ff49,uid_5e366e13,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-10 22:43:00
asgn_a34925a1,uid_46d66f8f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-18 12:32:00
asgn_a74a08ce,uid_f86a8dde,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 16:01:00
asgn_5cb5f5c8,uid_8084c7b9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 20:58:00
asgn_d3dac79a,uid_8bb4a0f2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 17:00:00
asgn_2a4f93aa,uid_e51efc03,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-09 01:15:00
asgn_af1527b4,uid_9bfb10cc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 14:12:00
asgn_a1ad8b76,uid_a1f7d26d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 06:44:00
asgn_3327e8b1,uid_b066367f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 02:17:00
asgn_3ab9f7be,uid_27a94f36,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 10:26:00
asgn_3584e6b4,uid_dc150719,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-11 15:09:00
asgn_9c8e6a6d,uid_c78c6b9e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 03:56:00
asgn_9d1a1125,uid_421d3ceb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 12:54:00
asgn_08cc5045,uid_0bd842c9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-29 10:33:00
asgn_7310a3f6,uid_503a440d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 05:43:00
asgn_0c2d4d95,uid_29aaafbc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 22:37:00
asgn_10543563,uid_dd83b0a3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-10 01:11:00
asgn_4020738b,uid_f8048cc1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 12:45:00
asgn_6e5b173a,uid_066d716a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 11:11:00
asgn_0e4127ec,uid_4c369fa3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-10 19:08:00
asgn_1cda98c1,uid_2d5556ce,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 11:29:00
asgn_bc864a3c,uid_a9fdfc95,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 20:24:00
asgn_31585261,uid_7157ccde,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 21:21:00
asgn_14fcff76,uid_c12fa6e8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 08:01:00
asgn_94304424,uid_88e03ba7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 07:48:00
asgn_017bb792,uid_3dab03c0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 02:37:00
asgn_442edf99,uid_f3318b6e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-11 18:25:00
asgn_bd91298e,uid_b7f7765a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 11:04:00
asgn_47199a5c,uid_38e50a44,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 10:00:00
asgn_7e2d6deb,uid_353fdf3d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 07:59:00
asgn_353b20b8,uid_813c1865,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 06:11:00
asgn_5c6ccaee,uid_a6b91f9d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-27 03:24:00
asgn_032435b4,uid_15a2c9c6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 20:14:00
asgn_c9d60929,uid_8e3563a6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 19:47:00
asgn_489db7b6,uid_9aec608e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-03 07:29:00
asgn_4c810b5b,uid_03b9408b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 09:11:00
asgn_a28b4af9,uid_7bd7b933,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-26 04:35:00
asgn_f5eef6ab,uid_863c15ae,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 11:30:00
asgn_5cee9ecd,uid_9c57aa7f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 22:22:00
asgn_d7f79edb,uid_d2a04545,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 14:25:00
asgn_942cad6b,uid_bc358041,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 14:20:00
asgn_f34a514a,uid_c5c19739,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 19:11:00
asgn_a3f42a24,uid_c29d1401,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 00:25:00
asgn_58260e27,uid_15788c3b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-20 15:35:00
asgn_b8feebab,uid_202fcb29,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-09 19:42:00
asgn_1389fcfe,uid_99281cbd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-26 16:46:00
asgn_c76e40ca,uid_5f972e07,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 10:07:00
asgn_d185d55f,uid_cc35d7cf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-19 00:00:00
asgn_1ca264f1,uid_28e1d224,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-03 00:42:00
asgn_7d51b6dc,uid_f044030e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 02:27:00
asgn_80c95555,uid_76d3a539,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-18 20:10:00
asgn_2d46d756,uid_3e59b649,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 22:05:00
asgn_769a7b56,uid_e9fc5aad,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 10:30:00
asgn_33519662,uid_6e8e6469,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 07:51:00
asgn_30cdd5bc,uid_c30147bf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-07 10:22:00
asgn_5cb33550,uid_30cdee6d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 14:02:00
asgn_f2565a24,uid_ae785677,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-09 14:04:00
asgn_937b194e,uid_382c6385,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-07 18:22:00
asgn_feb49e71,uid_b567e1f6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 11:50:00
asgn_1937a44d,uid_f8b05b61,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 14:27:00
asgn_3c62969b,uid_27eea3da,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-26 07:54:00
asgn_f8b5a400,uid_ac25ad7b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 10:00:00
asgn_8f2b80e4,uid_c161a09a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 18:36:00
asgn_6de553ec,uid_ca059bc4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 23:17:00
asgn_c3080eef,uid_193a382a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 20:07:00
asgn_4e492cd1,uid_3bc73b55,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 12:19:00
asgn_e1b1b472,uid_8706fe71,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 21:34:00
asgn_d2094e3d,uid_767a0de8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-11 22:57:00
asgn_af9a8736,uid_70793b31,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 15:15:00
asgn_6e3d9138,uid_2d42fd80,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 20:50:00
asgn_52c41987,uid_0b9039f0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 11:46:00
asgn_8f1cd354,uid_3126f825,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-11 06:23:00
asgn_12472923,uid_c3efc0f8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 02:08:00
asgn_20f085d3,uid_f26edc78,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-25 12:01:00
asgn_3127ca1b,uid_c8e3b306,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-20 21:50:00
asgn_2a2e3e20,uid_6a008b17,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 07:57:00
asgn_7df7f3bc,uid_a7240a0c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 12:58:00
asgn_cb7f3142,uid_de378d61,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 10:13:00
asgn_f4b5a5a3,uid_7a925e8c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-25 22:18:00
asgn_e8bbcabc,uid_10431fb9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 14:17:00
asgn_7c00c6ed,uid_90394f67,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-12 17:16:00
asgn_3eaf58cc,uid_a3061c64,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-26 05:39:00
asgn_3cbb6b62,uid_15425ff2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 05:46:00
asgn_30f074f8,uid_d0fbbdfd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 06:49:00
asgn_8091fb18,uid_85bfda1a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-07 16:03:00
asgn_91c85ac3,uid_95471f3c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 22:32:00
asgn_dec7c534,uid_92892edc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 16:08:00
asgn_be50fc95,uid_f4f89fc1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 22:41:00
asgn_f136c170,uid_9602f7a2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-26 02:54:00
asgn_397d1210,uid_fbb82723,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 20:17:00
asgn_0ec37ad6,uid_779f01e7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 20:56:00
asgn_349fef3b,uid_ba311ad4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 17:01:00
asgn_d99a372f,uid_2d3567bf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 16:55:00
asgn_ca77d396,uid_e7c3b50d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 21:05:00
asgn_cf38cbbe,uid_b85bdde5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-25 07:49:00
asgn_307e62a5,uid_1d4a1541,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 13:51:00
asgn_b1343b9b,uid_4355c6a7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-09 23:33:00
asgn_6e6d4e8d,uid_5ef9b481,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 06:59:00
asgn_b383eebd,uid_aa8ca49b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 16:20:00
asgn_3b380976,uid_c17a691f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 13:15:00
asgn_80606b97,uid_c39ef50c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 01:37:00
asgn_88765351,uid_3582ef9a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 07:41:00
asgn_864bcd5e,uid_3b8cb47c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 21:31:00
