user_pseudo_id,total_sessions,total_orders,total_revenue,avg_order_value,days_since_last_visit,avg_scroll_depth,intent_score,propensity_score,propensity_tier,will_purchase,R_score,F_score,M_score,recency_days,frequency,monetary,segment,avg_scroll,intent_mode,clv_6month,xgb_churn_prob,churn_risk_tier,clv_tier
uid_2c1402ab,1,0.0,0.0,0.0,36,0.61,5,0.3157588982872279,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.61,very_high,0.0,0.99868685,High Risk,No Value
uid_2c14c2ad,3,0.0,0.0,0.0,78,0.304,5,0.043999817811002005,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.304,very_high,0.0,0.99921787,High Risk,No Value
uid_2c156c28,1,0.0,0.0,0.0,37,0.35,2,0.32353701317882216,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35,low,0.0,0.9988844,High Risk,No Value
uid_2c18a908,1,0.0,0.0,0.0,1,0.465,3,0.8990069819412747,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41333333333333333,medium,0.0,0.1538836,Low Risk,No Value
uid_2c1e56d0,1,0.0,0.0,0.0,17,0.3633333333333333,5,0.7041238363429155,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4566666666666666,high,0.0,0.2545509,Low Risk,No Value
uid_2c23782e,2,0.0,0.0,0.0,13,0.518,4,0.43057109762735124,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.518,high,0.0,0.7357558,High Risk,No Value
uid_2c26ae9e,3,0.0,0.0,0.0,21,0.19333333333333333,2,0.1732137328513918,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.19333333333333333,low,0.0,0.999129,High Risk,No Value
uid_2c2a12ac,2,0.0,0.0,0.0,29,0.39,2,0.28121306174760796,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.37,low,0.0,0.39486644,Low Risk,No Value
uid_2c3b90fa,1,0.0,0.0,0.0,38,0.32,1,0.34985815288113925,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32,very_low,0.0,0.99899536,High Risk,No Value
uid_2c4a7f8f,1,0.0,0.0,0.0,10,0.26,4,0.6780094213876243,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.26,high,0.0,0.29449418,Low Risk,No Value
uid_2c524505,2,0.0,0.0,0.0,37,0.34,1,0.2668547942052478,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34,very_low,0.0,0.9991473,High Risk,No Value
uid_2c53745c,1,0.0,0.0,0.0,81,0.56,1,0.06692245687313343,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.56,very_low,0.0,0.99873334,High Risk,No Value
uid_2c74ba50,3,0.0,0.0,0.0,8,0.404,4,0.5568212097422602,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39285714285714285,high,0.0,0.3281981,Low Risk,No Value
uid_2c785f57,3,0.0,0.0,0.0,14,0.3,2,0.420682123978517,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3,low,0.0,0.9540849,High Risk,No Value
uid_2c7e8ea4,1,0.0,0.0,0.0,15,0.31,2,0.3579450906377754,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3,low,0.0,0.19978268,Low Risk,No Value
uid_2c842011,3,1.0,39.99,39.99,36,0.4642857142857143,4,0.5073662390908971,Medium Propensity,0,3,1,2,66.0,1,39.99,Potential Loyalist,0.4642857142857143,high,3.56485190287595,0.9990627,High Risk,Low Value
uid_2c849857,1,0.0,0.0,0.0,18,0.5,5,0.8028478331071554,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,very_high,0.0,0.9989655,High Risk,No Value
uid_2c862329,1,0.0,0.0,0.0,149,0.32,2,0.0023551585040932433,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32,low,0.0,0.9990996,High Risk,No Value
uid_2c9a250a,3,0.0,0.0,0.0,48,0.3183333333333333,5,0.1544140024573292,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3183333333333333,very_high,0.0,0.9992219,High Risk,No Value
uid_2ca02e0f,2,0.0,0.0,0.0,19,0.315,5,0.582925246021688,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.315,very_high,0.0,0.9992428,High Risk,No Value
uid_2ca35b16,3,1.0,22.99,22.99,22,0.545,5,0.6243543854311043,High Propensity,0,2,1,1,85.0,1,22.99,Hibernating,0.545,very_high,1.829757510055891,0.9988955,High Risk,Low Value
uid_2ca531cd,4,0.0,0.0,0.0,96,0.5,2,0.002701860254687429,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,low,0.0,0.99899966,High Risk,No Value
uid_2cbf924c,3,0.0,0.0,0.0,32,0.3,4,0.44399160181169073,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3,high,0.0,0.9992173,High Risk,No Value
uid_2cc0967f,3,0.0,0.0,0.0,54,0.37666666666666665,4,0.016209824029294044,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.37666666666666665,high,0.0,0.99916947,High Risk,No Value
uid_2ccf16b2,2,0.0,0.0,0.0,27,0.4566666666666667,2,0.16097582831601892,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4566666666666667,low,0.0,0.9993117,High Risk,No Value
uid_2cd23085,1,0.0,0.0,0.0,57,0.41,2,0.10690660000965184,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41,low,0.0,0.9990146,High Risk,No Value
uid_2cd3e865,1,0.0,0.0,0.0,66,0.48,2,0.15298275597314714,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48,low,0.0,0.9985923,High Risk,No Value
uid_2cd83183,1,0.0,0.0,0.0,142,0.21,5,0.0079192758011725,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.21,very_high,0.0,0.99898666,High Risk,No Value
uid_2cdac858,3,0.0,0.0,0.0,23,0.31999999999999995,3,0.5136007656129373,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.31999999999999995,medium,0.0,0.99916506,High Risk,No Value
uid_2ce0845f,1,0.0,0.0,0.0,83,0.15,5,0.0585559094293799,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.15,very_high,0.0,0.9991893,High Risk,No Value
uid_2ce5dd44,1,0.0,0.0,0.0,0,0.55,4,0.8907189366824083,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.55,high,0.0,0.27036434,Low Risk,No Value
uid_2cf4d3fc,1,0.0,0.0,0.0,99,0.11,2,0.017175303701693373,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.11,low,0.0,0.99892443,High Risk,No Value
uid_2cf83c93,2,0.0,0.0,0.0,100,0.5533333333333333,4,0.043981951302198646,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5533333333333333,high,0.0,0.9989573,High Risk,No Value
uid_2cfe5d14,1,0.0,0.0,0.0,55,0.39,4,0.20045965651561912,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39,high,0.0,0.9989993,High Risk,No Value
uid_2cfe6e4c,5,0.0,0.0,0.0,24,0.481,4,0.19251490894087955,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.481,high,0.0,0.99954885,High Risk,No Value
uid_2d06f0c0,1,0.0,0.0,0.0,11,0.23,4,0.8737207554302483,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.23,high,0.0,0.5184877,Medium Risk,No Value
uid_2d109651,2,0.0,0.0,0.0,102,0.36999999999999994,4,0.013209759511414525,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36999999999999994,high,0.0,0.99911004,High Risk,No Value
uid_2d194666,2,0.0,0.0,0.0,107,0.4575,4,0.014418203702920612,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4575,high,0.0,0.99934226,High Risk,No Value
uid_2d1cd32b,3,0.0,0.0,0.0,83,0.31,2,0.01510855652404381,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.31,low,0.0,0.99925715,High Risk,No Value
uid_2d2a5530,4,0.0,0.0,0.0,88,0.2871428571428571,2,0.009591171361622871,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2871428571428571,low,0.0,0.99890876,High Risk,No Value
uid_2d379158,2,0.0,0.0,0.0,80,0.592,4,0.0323021546724066,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.592,high,0.0,0.9989127,High Risk,No Value
uid_2d3e15d4,2,0.0,0.0,0.0,1,0.5750000000000001,4,0.801554503621026,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5750000000000001,high,0.0,0.3669848,Low Risk,No Value
uid_2d46b26c,3,0.0,0.0,0.0,89,0.2175,2,0.006705157793554121,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2175,low,0.0,0.9993144,High Risk,No Value
uid_2d53b939,3,0.0,0.0,0.0,14,0.348,5,0.5588692804344906,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.348,very_high,0.0,0.9692554,High Risk,No Value
uid_2d5c38b2,1,1.0,22.99,22.99,5,0.5733333333333334,5,0.9745048142949246,High Propensity,0,3,1,1,35.0,1,22.99,Potential Loyalist,0.484,very_high,2.5551380489443876,0.25140634,Low Risk,Low Value
uid_2d5e393d,1,0.0,0.0,0.0,14,0.515,2,0.6617402084864294,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,low,0.0,0.34313747,Low Risk,No Value
uid_2d640651,4,0.0,0.0,0.0,29,0.5,2,0.12606698088769266,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,low,0.0,0.99918777,High Risk,No Value
uid_2d72df6e,1,0.0,0.0,0.0,74,0.4,5,0.09464395492824572,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4,very_high,0.0,0.9989887,High Risk,No Value
uid_2d9676a1,1,0.0,0.0,0.0,148,0.58,4,0.007034935956195678,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.58,high,0.0,0.99861634,High Risk,No Value
uid_2da448bd,3,2.0,89.96,44.98,83,0.6277777777777778,5,0.13304990979442316,Low Propensity,0,2,1,4,113.0,2,89.96,Hibernating (High Value),0.6277777777777778,very_high,3.647098052555684,0.9987716,High Risk,Low Value
uid_2da8357b,4,0.0,0.0,0.0,13,0.4428571428571429,4,0.3884161290004582,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4428571428571429,high,0.0,0.9526041,High Risk,No Value
uid_2dbb321c,2,0.0,0.0,0.0,34,0.41,5,0.6281501384212819,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41,very_high,0.0,0.9993248,High Risk,No Value
uid_2dbc5fda,2,0.0,0.0,0.0,87,0.16999999999999998,4,0.022023905706747074,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.16999999999999998,high,0.0,0.9990828,High Risk,No Value
uid_2dc32c95,2,0.0,0.0,0.0,69,0.44333333333333336,4,0.11860967354362939,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.44333333333333336,high,0.0,0.9990207,High Risk,No Value
uid_2dd2b132,1,0.0,0.0,0.0,7,0.44,1,0.7953683045953895,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,low,0.0,0.24345455,Low Risk,No Value
uid_2ddf666f,4,1.0,24.99,24.99,2,0.6369230769230769,5,0.7281059194078842,High Propensity,0,2,1,1,87.0,1,24.99,Hibernating,0.6133333333333333,very_high,1.9668160498904645,0.9836556,High Risk,Low Value
uid_2df0db25,2,0.0,0.0,0.0,87,0.66,5,0.06935030648027206,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.66,very_high,0.0,0.9990521,High Risk,No Value
uid_2df31186,1,0.0,0.0,0.0,148,0.5,2,0.00092879850866175,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,low,0.0,0.9986344,High Risk,No Value
uid_2df3d4c8,3,1.0,42.99,42.99,101,0.5842857142857143,4,0.01998715815103129,Low Propensity,0,1,1,2,148.0,1,42.99,Hibernating,0.5842857142857143,high,2.530480350794829,0.9988104,High Risk,Low Value
uid_2e020c6a,3,0.0,0.0,0.0,77,0.5122222222222222,5,0.0511858663168874,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5122222222222222,very_high,0.0,0.9989511,High Risk,No Value
uid_2e061ec7,2,0.0,0.0,0.0,40,0.315,4,0.16171833275668202,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.315,high,0.0,0.9991234,High Risk,No Value
uid_2e090ffb,2,0.0,0.0,0.0,100,0.45999999999999996,1,0.0039786528065439575,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45999999999999996,very_low,0.0,0.9991573,High Risk,No Value
uid_2e147787,2,0.0,0.0,0.0,3,0.49333333333333335,2,0.53708786536532,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5442857142857143,very_high,0.0,0.34282073,Low Risk,No Value
uid_2e2bbc47,3,0.0,0.0,0.0,4,0.488,4,0.549445223867925,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.488,high,0.0,0.6003783,Medium Risk,No Value
uid_2e2e925f,4,1.0,21.99,21.99,47,0.38125,4,0.17502908612174445,Low Propensity,0,1,1,1,157.0,1,21.99,Hibernating,0.38125,high,1.2481796962734466,0.9990803,High Risk,Low Value
uid_2e3bcc90,1,0.0,0.0,0.0,124,0.12,2,0.01045461518101001,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.12,low,0.0,0.9989201,High Risk,No Value
uid_2e40dcb2,2,0.0,0.0,0.0,72,0.398,5,0.08717462946116249,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.398,very_high,0.0,0.9992354,High Risk,No Value
uid_2e5b8f88,2,0.0,0.0,0.0,27,0.35333333333333333,2,0.5209319419083656,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41,high,0.0,0.3438114,Low Risk,No Value
uid_2e5c71a4,2,0.0,0.0,0.0,1,0.5414285714285715,5,0.7644754945481333,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5414285714285715,very_high,0.0,0.42721468,Medium Risk,No Value
uid_2e5d9303,2,0.0,0.0,0.0,55,0.35000000000000003,2,0.11300930258934228,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35000000000000003,low,0.0,0.99912196,High Risk,No Value
uid_2e5dbeb5,2,0.0,0.0,0.0,107,0.23333333333333336,2,0.008918786589094316,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.23333333333333336,low,0.0,0.9991215,High Risk,No Value
uid_2e65cbe9,1,0.0,0.0,0.0,51,0.31666666666666665,5,0.38517757659664204,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.31666666666666665,very_high,0.0,0.9989489,High Risk,No Value
uid_2e68be20,2,0.0,0.0,0.0,110,0.42,2,0.006424702860106424,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42,low,0.0,0.99915326,High Risk,No Value
uid_2e6cef4f,3,0.0,0.0,0.0,69,0.4275,2,0.026202059715711427,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4275,low,0.0,0.9992126,High Risk,No Value
uid_2e6d3fba,2,0.0,0.0,0.0,29,0.5519999999999999,4,0.49789738953491974,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5519999999999999,high,0.0,0.9991721,High Risk,No Value
uid_2e6d51ca,2,1.0,71.97,71.97,0,0.386,4,0.8395650794949483,High Propensity,0,2,1,4,75.0,1,71.97,Hibernating (High Value),0.43,high,6.069952833474678,0.12022412,Low Risk,Low Value
uid_2e6e0ab1,2,0.0,0.0,0.0,62,0.27749999999999997,5,0.24922685844336662,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.27749999999999997,very_high,0.0,0.9992111,High Risk,No Value
uid_2e6e2587,1,1.0,24.99,24.99,113,0.58,5,0.17647513754727048,Low Propensity,0,1,1,1,143.0,1,24.99,Hibernating,0.58,very_high,1.5018681541816263,0.99839824,High Risk,Low Value
uid_2e74237d,2,0.0,0.0,0.0,11,0.265,2,0.415806034976228,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.265,low,0.0,0.5653745,Medium Risk,No Value
uid_2e7eee11,1,0.0,0.0,0.0,34,0.25,5,0.6089268065282252,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.25,very_high,0.0,0.9990152,High Risk,No Value
uid_2e80ae22,1,0.0,0.0,0.0,71,0.36,5,0.23004019070990173,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36,very_high,0.0,0.9989379,High Risk,No Value
uid_2e90abd2,2,0.0,0.0,0.0,22,0.325,2,0.11797553576995287,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.325,low,0.0,0.9991949,High Risk,No Value
uid_2e93a407,4,0.0,0.0,0.0,17,0.5033333333333334,4,0.3012146800890514,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.483,high,0.0,0.97188157,High Risk,No Value
uid_2e98f9a7,2,0.0,0.0,0.0,8,0.3925,2,0.4772425429731245,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.30833333333333335,low,0.0,0.2367699,Low Risk,No Value
uid_2e9bc247,1,0.0,0.0,0.0,122,0.625,4,0.004718977786252882,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.625,high,0.0,0.99871695,High Risk,No Value
uid_2ea2a28f,3,0.0,0.0,0.0,78,0.47000000000000003,5,0.054313847227115464,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47000000000000003,very_high,0.0,0.9988551,High Risk,No Value
uid_2ea5c10e,1,0.0,0.0,0.0,41,0.26666666666666666,5,0.5172674094413361,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.26666666666666666,very_high,0.0,0.9987342,High Risk,No Value
uid_2eabed88,2,0.0,0.0,0.0,86,0.6316666666666667,5,0.10642091462545117,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6316666666666667,very_high,0.0,0.9990736,High Risk,No Value
uid_2eaebb86,1,0.0,0.0,0.0,113,0.22,4,0.009457151924361624,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.22,high,0.0,0.9987208,High Risk,No Value
uid_2ebad488,2,0.0,0.0,0.0,9,0.29,2,0.45066769881327495,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.332,low,0.0,0.32510865,Low Risk,No Value
uid_2ec1fcbc,3,0.0,0.0,0.0,42,0.48200000000000004,2,0.08536600510531181,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48200000000000004,low,0.0,0.99894744,High Risk,No Value
uid_2ecac4f6,1,0.0,0.0,0.0,0,0.23,2,0.8001991315658072,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.23,low,0.0,0.18747875,Low Risk,No Value
uid_2ecb886c,1,0.0,0.0,0.0,126,0.59,1,0.006539686063563927,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.59,very_low,0.0,0.99865663,High Risk,No Value
uid_2ecd1a56,2,0.0,0.0,0.0,2,0.5,5,0.7730302667286102,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.51,very_high,0.0,0.29435307,Low Risk,No Value
uid_2ed406ee,2,0.0,0.0,0.0,111,0.5285714285714286,5,0.022558234263624962,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5285714285714286,very_high,0.0,0.99908495,High Risk,No Value
uid_2ed69bc6,1,0.0,0.0,0.0,3,0.36000000000000004,2,0.8909886265563961,High Propensity,1,4,1,4,24.0,1,74.97,New Customer,0.41200000000000003,high,9.143649921326617,0.10583429,Low Risk,Low Value
uid_2edc6ab0,3,0.0,0.0,0.0,96,0.36125,4,0.02859146619609449,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36125,high,0.0,0.9991685,High Risk,No Value
uid_2edcb2cc,4,0.0,0.0,0.0,35,0.4175,5,0.20806650426492349,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4175,very_high,0.0,0.99892104,High Risk,No Value
uid_2ef09433,3,1.0,21.99,21.99,39,0.5255555555555556,4,0.48063362971031526,Medium Propensity,0,3,1,1,69.0,1,21.99,Potential Loyalist,0.5255555555555556,high,1.9237076813877658,0.99915063,High Risk,Low Value
uid_2ef2892f,2,0.0,0.0,0.0,112,0.30000000000000004,2,0.002015288945369022,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.30000000000000004,low,0.0,0.9992112,High Risk,No Value
uid_2efba7c5,2,0.0,0.0,0.0,95,0.2925,2,0.008159447571115733,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2925,low,0.0,0.99915075,High Risk,No Value
uid_2f00925f,2,0.0,0.0,0.0,25,0.5266666666666666,4,0.31558151849330124,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5266666666666666,high,0.0,0.99906987,High Risk,No Value
uid_2f0bb594,2,0.0,0.0,0.0,56,0.4779999999999999,4,0.2049457550054847,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4779999999999999,high,0.0,0.998847,High Risk,No Value
uid_2f0bb67f,2,0.0,0.0,0.0,80,0.5366666666666666,5,0.08932793989051763,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5366666666666666,very_high,0.0,0.99929774,High Risk,No Value
uid_2f0d03a4,1,0.0,0.0,0.0,66,0.38999999999999996,5,0.10525197588049663,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.38999999999999996,very_high,0.0,0.99903286,High Risk,No Value
uid_2f0e9fa9,2,0.0,0.0,0.0,5,0.31666666666666665,2,0.5510855147122449,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3125,low,0.0,0.3680074,Low Risk,No Value
uid_2f28f4f4,1,0.0,0.0,0.0,90,0.275,2,0.048126544903935024,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.275,low,0.0,0.99879754,High Risk,No Value
uid_2f2feadc,2,0.0,0.0,0.0,30,0.49399999999999994,5,0.3564319798710483,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.49399999999999994,very_high,0.0,0.9988519,High Risk,No Value
uid_2f301872,1,0.0,0.0,0.0,37,0.33666666666666667,2,0.27307263818769467,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33666666666666667,low,0.0,0.9987154,High Risk,No Value
uid_2f391005,1,0.0,0.0,0.0,55,0.59,4,0.1721187704181853,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.59,high,0.0,0.9987527,High Risk,No Value
uid_2f513794,2,0.0,0.0,0.0,63,0.42500000000000004,5,0.09214231908330293,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42500000000000004,very_high,0.0,0.9991431,High Risk,No Value
uid_2f51a05d,1,0.0,0.0,0.0,45,0.25,2,0.2825159027266265,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.25,low,0.0,0.9991574,High Risk,No Value
uid_2f53a48c,2,0.0,0.0,0.0,14,0.502,3,0.7459586194740632,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4916666666666667,medium,0.0,0.31631342,Low Risk,No Value
uid_2f59ff61,3,0.0,0.0,0.0,53,0.39999999999999997,4,0.14886114667108258,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39999999999999997,high,0.0,0.99923587,High Risk,No Value
uid_2f647e16,1,0.0,0.0,0.0,9,0.36,2,0.8565585248807499,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36,low,0.0,0.24815524,Low Risk,No Value
uid_2f694a00,4,0.0,0.0,0.0,3,0.5625,4,0.5043537288337362,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5625,high,0.0,0.93105733,High Risk,No Value
uid_2f772dad,2,0.0,0.0,0.0,19,0.3633333333333333,4,0.42380178793731615,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3633333333333333,high,0.0,0.99902594,High Risk,No Value
uid_2f805490,2,0.0,0.0,0.0,10,0.4475,5,0.6644889444046692,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.405,very_high,0.0,0.19508779,Low Risk,No Value
uid_2f964972,1,0.0,0.0,0.0,15,0.5275,4,0.5746870784828948,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.54,high,0.0,0.27978152,Low Risk,No Value
uid_2f97e767,3,0.0,0.0,0.0,70,0.296,4,0.08040535252463292,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.296,high,0.0,0.9991991,High Risk,No Value
uid_2f9c0c70,2,0.0,0.0,0.0,32,0.434,5,0.4560713623070372,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3833333333333333,very_high,0.0,0.31419703,Low Risk,No Value
uid_2f9e35f1,4,0.0,0.0,0.0,23,0.34,1,0.23532555271065805,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34,very_low,0.0,0.9990025,High Risk,No Value
uid_2f9ee247,2,0.0,0.0,0.0,4,0.2625,3,0.7523486985544215,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2625,medium,0.0,0.47978944,Medium Risk,No Value
uid_2fa203f5,3,0.0,0.0,0.0,54,0.285,2,0.08763418097905332,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.285,low,0.0,0.99916244,High Risk,No Value
uid_2fb68404,3,0.0,0.0,0.0,11,0.39166666666666666,5,0.6458097073186827,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39166666666666666,very_high,0.0,0.8370496,High Risk,No Value
uid_2fe0143f,2,0.0,0.0,0.0,88,0.35,4,0.05910403954200683,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35,high,0.0,0.9990539,High Risk,No Value
uid_2fe2e783,2,0.0,0.0,0.0,86,0.16499999999999998,4,0.07543978504484965,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.16499999999999998,high,0.0,0.9991543,High Risk,No Value
uid_2fe74a1e,3,0.0,0.0,0.0,94,0.516,5,0.021959678125783578,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.516,very_high,0.0,0.9992495,High Risk,No Value
