session_id,user_pseudo_id,session_start,session_end,device_category,traffic_source,traffic_medium,item_id,product_category,price_tier,item_price,intent_level,dropoff_reason,category_viewed,order_id,order_revenue,page_view,view_item_list,view_item,add_to_cart,begin_checkout,purchase,avg_scroll_depth,reached_home,reached_plp,reached_pdp,reached_atc,reached_checkout,purchased,pdp_view_count,session_duration_sec,variant,is_returned,payment_method
sess_uid_2dfc4d3c_20240330131500,uid_2dfc4d3c,2024-03-30 13:15:10,2024-03-30 13:15:51,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,41.0,treatment,,
sess_uid_2e10a7b6_20240309194700,uid_2e10a7b6,2024-03-09 19:47:02,2024-03-09 19:47:02,mobile,email,email,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e21b465_20240227162000,uid_2e21b465,2024-02-27 16:20:15,2024-02-27 16:20:29,desktop,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,impulse_faded,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,14.0,treatment,,
sess_uid_2e3121ef_20240207160400,uid_2e3121ef,2024-02-07 16:04:11,2024-02-07 16:04:32,mobile,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,distraction,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,21.0,treatment,,
sess_uid_2e3121ef_20240301190400,uid_2e3121ef,2024-03-01 19:04:18,2024-03-01 19:04:18,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e350160_20240226091300,uid_2e350160,2024-02-26 09:13:16,2024-02-26 09:13:16,mobile,email,email,LUM-SH-02,Shampoo,low,23.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e350160_20240315091300,uid_2e350160,2024-03-15 09:13:17,2024-03-15 09:14:07,mobile,email,email,LUM-VP-03,Value Pack,high,54.99,medium,decision_friction,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,50.0,treatment,,
sess_uid_2e39aec2_20240316210800,uid_2e39aec2,2024-03-16 21:08:09,2024-03-16 21:08:26,mobile,referral,referral,LUM-BDL-03,Bundle,mid,44.99,high,decision_friction,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,17.0,treatment,,
sess_uid_2e3f4efa_20240320053200,uid_2e3f4efa,2024-03-20 05:32:03,2024-03-20 05:32:03,mobile,direct,none,LUM-BW-01,Body Wash,low,21.99,very_high,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e475167_20240204215500,uid_2e475167,2024-02-04 21:55:17,2024-02-04 21:55:17,mobile,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e475167_20240302055500,uid_2e475167,2024-03-02 05:55:06,2024-03-02 05:56:32,desktop,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,wrong_audience,Conditioner,,0.0,1,1,1,1,0,0,0.02,True,True,True,True,False,False,1,86.0,control,,
sess_uid_2e486d0a_20240112125600,uid_2e486d0a,2024-01-12 12:56:06,2024-01-12 12:56:06,desktop,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e486d0a_20240211005600,uid_2e486d0a,2024-02-11 00:56:20,2024-02-11 00:56:20,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e55d752_20240314155400,uid_2e55d752,2024-03-14 15:54:16,2024-03-14 15:55:10,desktop,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,price_shock,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,54.0,control,,
sess_uid_2e55d752_20240328175400,uid_2e55d752,2024-03-28 17:54:03,2024-03-28 17:54:03,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e57b2b3_20240126101100,uid_2e57b2b3,2024-01-26 10:11:08,2024-01-26 10:11:08,desktop,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e57b2b3_20240225001100,uid_2e57b2b3,2024-02-25 00:11:19,2024-02-25 00:11:19,desktop,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e5ff005_20240215052500,uid_2e5ff005,2024-02-15 05:25:20,2024-02-15 05:25:20,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e5ff005_20240313202500,uid_2e5ff005,2024-03-13 20:25:14,2024-03-13 20:25:14,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e8c93c4_20240225080200,uid_2e8c93c4,2024-02-25 08:02:05,2024-02-25 08:02:05,desktop,google,cpc,LUM-BW-01,Body Wash,low,21.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e8c93c4_20240304210200,uid_2e8c93c4,2024-03-04 21:02:04,2024-03-04 21:02:22,mobile,referral,referral,LUM-SH-02,Shampoo,low,23.99,high,comparison_intent,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,18.0,treatment,,
sess_uid_2e8c93c4_20240402070200,uid_2e8c93c4,2024-04-02 07:02:09,2024-04-02 07:02:09,desktop,google,cpc,LUM-SH-01,Shampoo,low,21.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e8c99cc_20240306110700,uid_2e8c99cc,2024-03-06 11:07:10,2024-03-06 11:08:10,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,decision_friction,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,60.0,treatment,,
sess_uid_2e8c99cc_20240327110700,uid_2e8c99cc,2024-03-27 11:07:05,2024-03-27 11:07:05,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e9d9b26_20240202144600,uid_2e9d9b26,2024-02-02 14:46:09,2024-02-02 14:46:54,mobile,email,email,LUM-BDL-01,Bundle,mid,42.99,very_high,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,45.0,treatment,,
sess_uid_2e9d9b26_20240220094600,uid_2e9d9b26,2024-02-20 09:46:05,2024-02-20 09:46:18,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,13.0,treatment,,
sess_uid_2e9d9b26_20240322054600,uid_2e9d9b26,2024-03-22 05:46:14,2024-03-22 05:46:14,mobile,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2e9df8be_20240317070800,uid_2e9df8be,2024-03-17 07:08:06,2024-03-17 07:08:06,mobile,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2e9df8be_20240326000800,uid_2e9df8be,2024-03-26 00:08:09,2024-03-26 00:08:54,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,45.0,control,,
sess_uid_2ea541d1_20240304031500,uid_2ea541d1,2024-03-04 03:15:06,2024-03-04 03:17:21,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,1,1,0,0,0.96,True,True,True,True,False,False,1,135.0,treatment,,
sess_uid_2ea541d1_20240328071500,uid_2ea541d1,2024-03-28 07:15:15,2024-03-28 07:15:15,mobile,tiktok,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ea6d316_20240313034000,uid_2ea6d316,2024-03-13 03:40:19,2024-03-13 03:40:19,tablet,referral,referral,LUM-BDL-03,Bundle,mid,44.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2ea6d316_20240320234000,uid_2ea6d316,2024-03-20 23:40:20,2024-03-20 23:40:52,tablet,referral,referral,LUM-BW-02,Body Wash,low,22.99,high,decision_friction,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,32.0,control,,
sess_uid_2eb8f876_20240228222500,uid_2eb8f876,2024-02-28 22:25:06,2024-02-28 22:31:05,desktop,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,decision_friction,Conditioner,,0.0,1,1,2,0,0,0,0.925,True,True,True,False,False,False,2,359.0,control,,
sess_uid_2eb8f876_20240322012500,uid_2eb8f876,2024-03-22 01:25:12,2024-03-22 01:27:44,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,1,1,0,0,0.62,True,True,True,True,False,False,1,152.0,control,,
sess_uid_2ed4a3e5_20240319164000,uid_2ed4a3e5,2024-03-19 16:40:02,2024-03-19 16:40:02,desktop,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ed5fe18_20240124061500,uid_2ed5fe18,2024-01-24 06:15:06,2024-01-24 06:15:29,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,price_shock,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,23.0,treatment,,
sess_uid_2ed5fe18_20240211061500,uid_2ed5fe18,2024-02-11 06:15:19,2024-02-11 06:15:19,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ed5fe18_20240226041500,uid_2ed5fe18,2024-02-26 04:15:05,2024-02-26 04:15:05,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ed5fe18_20240310131500,uid_2ed5fe18,2024-03-10 13:15:13,2024-03-10 13:15:13,mobile,instagram,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ed78c79_20240206210100,uid_2ed78c79,2024-02-06 21:01:12,2024-02-06 21:02:10,mobile,direct,none,LUM-BDL-02,Bundle,mid,39.99,very_high,decision_friction,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,58.0,control,,
sess_uid_2ed91208_20240302175600,uid_2ed91208,2024-03-02 17:56:08,2024-03-02 17:58:30,desktop,direct,none,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,,0.0,1,1,1,0,0,0,0.85,True,True,True,False,False,False,1,142.0,control,,
sess_uid_2ed91208_20240325015600,uid_2ed91208,2024-03-25 01:56:11,2024-03-25 01:58:03,desktop,direct,none,LUM-BW-01,Body Wash,low,21.99,very_high,converted,Body Wash,,0.0,1,1,1,0,0,0,0.8,True,True,True,False,False,False,1,112.0,control,,
sess_uid_2ee76d55_20240211151700,uid_2ee76d55,2024-02-11 15:17:17,2024-02-11 15:18:46,desktop,direct,none,LUM-SH-01,Shampoo,low,21.99,very_high,converted,Shampoo,,0.0,1,1,1,0,0,0,0.9,True,True,True,False,False,False,1,89.0,control,,
sess_uid_2ee76d55_20240303191700,uid_2ee76d55,2024-03-03 19:17:07,2024-03-03 19:18:21,desktop,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,price_shock,Shampoo,,0.0,1,1,1,0,0,0,0.27,True,True,True,False,False,False,1,74.0,control,,
sess_uid_2ee76d55_20240328161700,uid_2ee76d55,2024-03-28 16:17:06,2024-03-28 16:17:06,mobile,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2eeee134_20240303183100,uid_2eeee134,2024-03-03 18:31:07,2024-03-03 18:31:07,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ef32070_20240324044700,uid_2ef32070,2024-03-24 04:47:14,2024-03-24 04:47:14,mobile,tiktok,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2ef54b19_20240129130800,uid_2ef54b19,2024-01-29 13:08:20,2024-01-29 13:08:32,desktop,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,comparison_intent,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,12.0,treatment,,
sess_uid_2ef54b19_20240216230800,uid_2ef54b19,2024-02-16 23:08:06,2024-02-16 23:09:52,desktop,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,price_barrier,Conditioner,,0.0,1,1,1,0,0,0,0.24,True,True,True,False,False,False,1,106.0,treatment,,
sess_uid_2ef54b19_20240305130800,uid_2ef54b19,2024-03-05 13:08:04,2024-03-05 13:12:37,desktop,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,2,1,0,0,0.895,True,True,True,True,False,False,2,273.0,treatment,,
sess_uid_2efe137d_20240122141700,uid_2efe137d,2024-01-22 14:17:03,2024-01-22 14:18:28,mobile,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,price_shock,Body Wash,,0.0,1,1,1,0,0,0,0.24,True,True,True,False,False,False,1,85.0,treatment,,
sess_uid_2f06eafd_20240205195000,uid_2f06eafd,2024-02-05 19:50:04,2024-02-05 19:50:04,mobile,google,cpc,LUM-VP-02,Value Pack,high,64.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2f06eafd_20240227095000,uid_2f06eafd,2024-02-27 09:50:17,2024-02-27 09:52:02,desktop,google,cpc,LUM-SH-03,Shampoo,mid,39.99,high,distraction,Shampoo,,0.0,1,1,1,0,0,0,0.5,True,True,True,False,False,False,1,105.0,treatment,,
sess_uid_2f06eafd_20240326135000,uid_2f06eafd,2024-03-26 13:50:11,2024-03-26 13:50:11,desktop,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2f1046b8_20240129043700,uid_2f1046b8,2024-01-29 04:37:16,2024-01-29 04:37:30,mobile,google,cpc,LUM-VP-01,Value Pack,high,59.99,low,impulse_faded,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,14.0,control,,
sess_uid_2f1046b8_20240206103700,uid_2f1046b8,2024-02-06 10:37:18,2024-02-06 10:39:25,mobile,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,converted,Bundle,,0.0,1,1,1,1,0,0,0.79,True,True,True,True,False,False,1,127.0,control,,
sess_uid_2f2a5dfd_20240228043900,uid_2f2a5dfd,2024-02-28 04:39:01,2024-02-28 04:39:16,mobile,referral,referral,LUM-VP-01,Value Pack,high,59.99,low,wrong_audience,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,15.0,control,,
sess_uid_2f2acf02_20240108141700,uid_2f2acf02,2024-01-08 14:17:19,2024-01-08 14:18:19,mobile,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,decision_friction,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,60.0,control,,
sess_uid_2f2acf02_20240121021700,uid_2f2acf02,2024-01-21 02:17:10,2024-01-21 02:17:10,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f2acf02_20240206071700,uid_2f2acf02,2024-02-06 07:17:09,2024-02-06 07:22:15,mobile,direct,none,LUM-BDL-01,Bundle,mid,42.99,very_high,decision_friction,Bundle,,0.0,1,1,2,0,0,0,0.8,True,True,True,False,False,False,2,306.0,control,,
sess_uid_2f2acf02_20240301191700,uid_2f2acf02,2024-03-01 19:17:01,2024-03-01 19:17:51,mobile,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,wrong_audience,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,50.0,control,,
sess_uid_2f2acf02_20240325071700,uid_2f2acf02,2024-03-25 07:17:19,2024-03-25 07:18:10,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,51.0,control,,
sess_uid_2f2cf13d_20240310015500,uid_2f2cf13d,2024-03-10 01:55:15,2024-03-10 02:05:41,mobile,email,email,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,,0.0,1,1,3,1,0,0,0.7066666666666667,True,True,True,True,False,False,3,626.0,treatment,,
sess_uid_2f2cf13d_20240324145500,uid_2f2cf13d,2024-03-24 14:55:16,2024-03-24 14:55:16,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2f2ef3d3_20240303065400,uid_2f2ef3d3,2024-03-03 06:54:04,2024-03-03 06:54:49,mobile,email,email,LUM-VP-02,Value Pack,high,64.99,medium,price_barrier,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,45.0,treatment,,
sess_uid_2f2ef3d3_20240327225400,uid_2f2ef3d3,2024-03-27 22:54:14,2024-03-27 22:55:00,desktop,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,46.0,treatment,,
sess_uid_2f2f683a_20240313064900,uid_2f2f683a,2024-03-13 06:49:20,2024-03-13 06:49:43,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,23.0,treatment,,
sess_uid_2f2f683a_20240324234900,uid_2f2f683a,2024-03-24 23:49:09,2024-03-24 23:49:59,mobile,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,impulse_faded,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,50.0,treatment,,
sess_uid_2f2f683a_20240401124900,uid_2f2f683a,2024-04-01 12:49:13,2024-04-01 12:50:03,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,50.0,treatment,,
sess_uid_2f329218_20240324013500,uid_2f329218,2024-03-24 01:35:17,2024-03-24 01:35:17,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2f392ae5_20240114043300,uid_2f392ae5,2024-01-14 04:33:11,2024-01-14 04:35:51,tablet,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,,0.0,1,1,1,1,0,0,0.91,True,True,True,True,False,False,1,160.0,control,,
sess_uid_2f392ae5_20240125143300,uid_2f392ae5,2024-01-25 14:33:14,2024-01-25 14:37:14,desktop,email,email,LUM-VP-02,Value Pack,high,64.99,high,comparison_intent,Value Pack,,0.0,1,1,2,1,0,0,0.775,True,True,True,True,False,False,2,240.0,control,,
sess_uid_2f3b511c_20240111121400,uid_2f3b511c,2024-01-11 12:14:17,2024-01-11 12:14:17,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f3b511c_20240128211400,uid_2f3b511c,2024-01-28 21:14:15,2024-01-28 21:16:14,mobile,direct,none,LUM-BDL-03,Bundle,mid,44.99,very_high,out_of_stock,Bundle,,0.0,1,1,1,0,0,0,0.42,True,True,True,False,False,False,1,119.0,control,,
sess_uid_2f3c8800_20240227070600,uid_2f3c8800,2024-02-27 07:06:10,2024-02-27 07:11:19,mobile,direct,none,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,Bundle,,0.0,1,1,2,1,0,0,0.615,True,True,True,True,False,False,2,309.0,control,,
sess_uid_2f3d2a0c_20240302062300,uid_2f3d2a0c,2024-03-02 06:23:09,2024-03-02 06:24:03,mobile,direct,none,LUM-SH-02,Shampoo,low,23.99,very_high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.24,True,True,True,False,False,False,1,54.0,control,,
sess_uid_2f3d2a0c_20240319232300,uid_2f3d2a0c,2024-03-19 23:23:12,2024-03-19 23:27:54,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,ord_30e1ef,79.98,1,1,1,1,1,1,0.73,True,True,True,True,True,True,1,282.0,control,False,credit_card
sess_uid_2f3ed7cb_20240124135800,uid_2f3ed7cb,2024-01-24 13:58:16,2024-01-24 13:58:27,mobile,email,email,LUM-VP-01,Value Pack,high,59.99,medium,ad_pdp_mismatch,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,11.0,control,,
sess_uid_2f3ed7cb_20240215095800,uid_2f3ed7cb,2024-02-15 09:58:06,2024-02-15 09:58:06,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f3ed7cb_20240311215800,uid_2f3ed7cb,2024-03-11 21:58:13,2024-03-11 21:59:05,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,52.0,control,,
sess_uid_2f3ed7cb_20240402055800,uid_2f3ed7cb,2024-04-02 05:58:01,2024-04-02 05:59:06,mobile,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,price_barrier,Body Wash,,0.0,1,1,1,0,0,0,0.15,True,True,True,False,False,False,1,65.0,control,,
sess_uid_2f5991d8_20240223223700,uid_2f5991d8,2024-02-23 22:37:18,2024-02-23 22:37:32,desktop,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,price_barrier,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,14.0,control,,
sess_uid_2f5991d8_20240309003700,uid_2f5991d8,2024-03-09 00:37:01,2024-03-09 00:37:01,mobile,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f5991d8_20240317023700,uid_2f5991d8,2024-03-17 02:37:09,2024-03-17 02:37:09,desktop,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f5ce276_20240315221100,uid_2f5ce276,2024-03-15 22:11:14,2024-03-15 22:11:49,mobile,email,email,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,35.0,control,,
sess_uid_2f5ce276_20240405081100,uid_2f5ce276,2024-04-05 08:11:18,2024-04-05 08:12:45,mobile,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,price_barrier,Body Wash,,0.0,1,1,1,0,0,0,0.24,True,True,True,False,False,False,1,87.0,control,,
sess_uid_2f5cf5cb_20240115224100,uid_2f5cf5cb,2024-01-15 22:41:01,2024-01-15 22:41:01,mobile,direct,none,LUM-SH-01,Shampoo,low,21.99,very_high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f5cf5cb_20240126094100,uid_2f5cf5cb,2024-01-26 09:41:02,2024-01-26 09:41:02,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_2f5cf5cb_20240209004100,uid_2f5cf5cb,2024-02-09 00:41:13,2024-02-09 00:41:36,mobile,direct,none,LUM-VP-01,Value Pack,high,59.99,medium,comparison_intent,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,23.0,control,,
sess_uid_2f5de426_20240323024500,uid_2f5de426,2024-03-23 02:45:07,2024-03-23 02:45:07,desktop,tiktok,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_2f6674f0_20240222032000,uid_2f6674f0,2024-02-22 03:20:11,2024-02-22 03:23:38,mobile,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,converted,Shampoo,,0.0,1,1,1,1,1,0,0.67,True,True,True,True,True,False,1,207.0,control,,
sess_uid_2f6b6e2a_20240222084800,uid_2f6b6e2a,2024-02-22 08:48:10,2024-02-22 08:48:24,mobile,email,email,LUM-SH-01,Shampoo,low,21.99,very_high,out_of_stock,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,14.0,control,,
sess_uid_2f6b6e2a_20240317194800,uid_2f6b6e2a,2024-03-17 19:48:07,2024-03-17 19:49:53,mobile,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,price_barrier,Body Wash,,0.0,1,1,1,0,0,0,0.24,True,True,True,False,False,False,1,106.0,control,,
