week_end_date,week_index,market,region,channel,brand,dollar_sales,unit_sales,regular_price,effective_price,on_promo,pct_sales_on_promo,total_dollar_sales,total_unit_sales,dollar_share,unit_share,acv_distribution,velocity
2023-08-26,33,Dallas,South,Drug,Suave,1366.1,273.77,4.99,4.99,False,0.0,8025.33,1375.3200000000002,0.1702,0.1991,0.9023,15.1402
2023-08-26,33,Dallas,South,Drug,Pantene,2562.21,381.35,7.99,6.7188,True,0.7955,8025.33,1375.3200000000002,0.3193,0.2773,0.896,28.5961
2023-08-26,33,Dallas,South,Drug,Private Label,944.27,270.56,3.49,3.49,False,0.0,8025.33,1375.3200000000002,0.1177,0.1967,0.845,11.1748
2023-08-26,33,Detroit,Midwest,Food,Luminos,1920.58,295.93,6.49,6.49,False,0.0,12285.98,2058.25,0.1563,0.1438,0.7313,26.2625
2023-08-26,33,Detroit,Midwest,Food,Dove,3695.92,506.98,7.29,7.29,False,0.0,12285.98,2058.25,0.3008,0.2463,0.95,38.9044
2023-08-26,33,Detroit,Midwest,Food,Suave,2224.39,445.77,4.99,4.99,False,0.0,12285.98,2058.25,0.1811,0.2166,0.8877,25.0579
2023-08-26,33,Detroit,Midwest,Food,Pantene,2875.8,359.92,7.99,7.99,False,0.0,12285.98,2058.25,0.2341,0.1749,0.9007,31.9285
2023-08-26,33,Detroit,Midwest,Food,Private Label,1569.29,449.65,3.49,3.49,False,0.0,12285.98,2058.25,0.1277,0.2185,0.8491,18.4818
2023-08-26,33,Detroit,Midwest,Mass,Luminos,2926.01,450.85,6.49,6.49,False,0.0,20109.95,3499.3599999999997,0.1455,0.1288,0.7202,40.6277
2023-08-26,33,Detroit,Midwest,Mass,Dove,7935.37,1294.62,7.29,6.1295,True,0.7236,20109.95,3499.3599999999997,0.3946,0.37,0.9509,83.4512
2023-08-26,33,Detroit,Midwest,Mass,Suave,2997.64,600.73,4.99,4.99,False,0.0,20109.95,3499.3599999999997,0.1491,0.1717,0.9154,32.7468
2023-08-26,33,Detroit,Midwest,Mass,Pantene,3953.12,494.76,7.99,7.99,False,0.0,20109.95,3499.3599999999997,0.1966,0.1414,0.8721,45.3287
2023-08-26,33,Detroit,Midwest,Mass,Private Label,2297.81,658.4,3.49,3.49,False,0.0,20109.95,3499.3599999999997,0.1143,0.1881,0.8557,26.853
2023-08-26,33,Detroit,Midwest,Drug,Luminos,1069.26,164.76,6.49,6.49,False,0.0,7085.35,1189.89,0.1509,0.1385,0.6068,17.6213
2023-08-26,33,Detroit,Midwest,Drug,Dove,1995.41,273.72,7.29,7.29,False,0.0,7085.35,1189.89,0.2816,0.23,0.9259,21.551
2023-08-26,33,Detroit,Midwest,Drug,Suave,1416.53,283.87,4.99,4.99,False,0.0,7085.35,1189.89,0.1999,0.2386,0.9129,15.5168
2023-08-26,33,Detroit,Midwest,Drug,Pantene,1726.62,216.1,7.99,7.99,False,0.0,7085.35,1189.89,0.2437,0.1816,0.9084,19.0073
2023-08-26,33,Detroit,Midwest,Drug,Private Label,877.53,251.44,3.49,3.49,False,0.0,7085.35,1189.89,0.1239,0.2113,0.8623,10.1766
2023-08-26,33,Seattle,West,Food,Luminos,1981.35,305.29,6.49,6.49,False,0.0,12311.4,2054.88,0.1609,0.1486,0.7418,26.71
2023-08-26,33,Seattle,West,Food,Dove,3707.47,508.57,7.29,7.29,False,0.0,12311.4,2054.88,0.3011,0.2475,0.9394,39.4664
2023-08-26,33,Seattle,West,Food,Suave,2386.92,478.34,4.99,4.99,False,0.0,12311.4,2054.88,0.1939,0.2328,0.907,26.3166
2023-08-26,33,Seattle,West,Food,Pantene,2794.53,349.75,7.99,7.99,False,0.0,12311.4,2054.88,0.227,0.1702,0.8825,31.6661
2023-08-26,33,Seattle,West,Food,Private Label,1441.13,412.93,3.49,3.49,False,0.0,12311.4,2054.88,0.1171,0.201,0.8483,16.9884
2023-08-26,33,Seattle,West,Mass,Luminos,3455.38,615.69,6.49,5.6122,True,0.7514,20730.32,3873.32,0.1667,0.159,0.7377,46.8399
2023-08-26,33,Seattle,West,Mass,Dove,4651.93,638.13,7.29,7.29,False,0.0,20730.32,3873.32,0.2244,0.1648,0.9369,49.6524
2023-08-26,33,Seattle,West,Mass,Suave,4666.44,1173.23,4.99,3.9774,True,0.8117,20730.32,3873.32,0.2251,0.3029,0.9045,51.5914
2023-08-26,33,Seattle,West,Mass,Pantene,5899.94,856.98,7.99,6.8846,True,0.6917,20730.32,3873.32,0.2846,0.2213,0.8956,65.877
2023-08-26,33,Seattle,West,Mass,Private Label,2056.63,589.29,3.49,3.49,False,0.0,20730.32,3873.32,0.0992,0.1521,0.8426,24.4081
2023-08-26,33,Seattle,West,Drug,Luminos,1136.46,175.11,6.49,6.49,False,0.0,7163.54,1198.23,0.1586,0.1461,0.6194,18.3478
2023-08-26,33,Seattle,West,Drug,Dove,2066.75,283.51,7.29,7.29,False,0.0,7163.54,1198.23,0.2885,0.2366,0.9381,22.0312
2023-08-26,33,Seattle,West,Drug,Suave,1296.83,259.89,4.99,4.99,False,0.0,7163.54,1198.23,0.181,0.2169,0.9126,14.2103
2023-08-26,33,Seattle,West,Drug,Pantene,1756.51,219.84,7.99,7.99,False,0.0,7163.54,1198.23,0.2452,0.1835,0.8914,19.7051
2023-08-26,33,Seattle,West,Drug,Private Label,906.99,259.88,3.49,3.49,False,0.0,7163.54,1198.23,0.1266,0.2169,0.8594,10.5538
2023-09-02,34,New York,Northeast,Food,Luminos,1944.55,299.62,6.49,6.49,False,0.0,12010.87,2003.8,0.1619,0.1495,0.7287,26.6852
2023-09-02,34,New York,Northeast,Food,Dove,3430.47,470.57,7.29,7.29,False,0.0,12010.87,2003.8,0.2856,0.2348,0.9385,36.5527
2023-09-02,34,New York,Northeast,Food,Suave,2262.01,453.31,4.99,4.99,False,0.0,12010.87,2003.8,0.1883,0.2262,0.9046,25.0056
2023-09-02,34,New York,Northeast,Food,Pantene,2930.68,366.79,7.99,7.99,False,0.0,12010.87,2003.8,0.244,0.183,0.9065,32.3296
2023-09-02,34,New York,Northeast,Food,Private Label,1443.16,413.51,3.49,3.49,False,0.0,12010.87,2003.8,0.1202,0.2064,0.8381,17.2194
2023-09-02,34,New York,Northeast,Mass,Luminos,2510.21,386.78,6.49,6.49,False,0.0,23411.88,4388.5199999999995,0.1072,0.0881,0.725,34.6236
2023-09-02,34,New York,Northeast,Mass,Dove,7524.05,1239.37,7.29,6.0709,True,0.7601,23411.88,4388.5199999999995,0.3214,0.2824,0.9364,80.3508
2023-09-02,34,New York,Northeast,Mass,Suave,4857.47,1215.28,4.99,3.997,True,0.796,23411.88,4388.5199999999995,0.2075,0.2769,0.8926,54.4193
2023-09-02,34,New York,Northeast,Mass,Pantene,6298.41,910.49,7.99,6.9176,True,0.6711,23411.88,4388.5199999999995,0.269,0.2075,0.8779,71.744
2023-09-02,34,New York,Northeast,Mass,Private Label,2221.74,636.6,3.49,3.49,False,0.0,23411.88,4388.5199999999995,0.0949,0.1451,0.8429,26.3583
2023-09-02,34,New York,Northeast,Drug,Luminos,1109.52,170.96,6.49,6.49,False,0.0,7280.8099999999995,1232.42,0.1524,0.1387,0.6177,17.9621
2023-09-02,34,New York,Northeast,Drug,Dove,1999.05,274.22,7.29,7.29,False,0.0,7280.8099999999995,1232.42,0.2746,0.2225,0.9342,21.3985
2023-09-02,34,New York,Northeast,Drug,Suave,1364.6,273.47,4.99,4.99,False,0.0,7280.8099999999995,1232.42,0.1874,0.2219,0.9067,15.0502
2023-09-02,34,New York,Northeast,Drug,Pantene,1801.49,225.47,7.99,7.99,False,0.0,7280.8099999999995,1232.42,0.2474,0.1829,0.9006,20.0032
2023-09-02,34,New York,Northeast,Drug,Private Label,1006.15,288.3,3.49,3.49,False,0.0,7280.8099999999995,1232.42,0.1382,0.2339,0.8545,11.7747
2023-09-02,34,Los Angeles,West,Food,Luminos,1748.96,269.49,6.49,6.49,False,0.0,13203.279999999999,2463.88,0.1325,0.1094,0.7074,24.7238
2023-09-02,34,Los Angeles,West,Food,Dove,3568.95,489.57,7.29,7.29,False,0.0,13203.279999999999,2463.88,0.2703,0.1987,0.9335,38.2319
2023-09-02,34,Los Angeles,West,Food,Suave,3323.2,779.83,4.99,4.2614,True,0.584,13203.279999999999,2463.88,0.2517,0.3165,0.9236,35.9809
2023-09-02,34,Los Angeles,West,Food,Pantene,2761.7,345.64,7.99,7.99,False,0.0,13203.279999999999,2463.88,0.2092,0.1403,0.8924,30.9469
2023-09-02,34,Los Angeles,West,Food,Private Label,1800.47,579.35,3.49,3.1077,True,0.7302,13203.279999999999,2463.88,0.1364,0.2351,0.8762,20.5486
2023-09-02,34,Los Angeles,West,Mass,Luminos,2268.68,349.57,6.49,6.49,False,0.0,16041.93,2710.41,0.1414,0.129,0.7033,32.2576
2023-09-02,34,Los Angeles,West,Mass,Dove,4851.6,665.51,7.29,7.29,False,0.0,16041.93,2710.41,0.3024,0.2455,0.9447,51.356
2023-09-02,34,Los Angeles,West,Mass,Suave,3007.43,602.69,4.99,4.99,False,0.0,16041.93,2710.41,0.1875,0.2224,0.9039,33.2717
2023-09-02,34,Los Angeles,West,Mass,Pantene,3730.28,466.87,7.99,7.99,False,0.0,16041.93,2710.41,0.2325,0.1723,0.8741,42.6757
2023-09-02,34,Los Angeles,West,Mass,Private Label,2183.94,625.77,3.49,3.49,False,0.0,16041.93,2710.41,0.1361,0.2309,0.8642,25.2712
2023-09-02,34,Los Angeles,West,Drug,Luminos,1408.71,251.68,6.49,5.5972,True,0.7643,7680.700000000001,1390.29,0.1834,0.181,0.5915,23.8159
2023-09-02,34,Los Angeles,West,Drug,Dove,2149.32,294.83,7.29,7.29,False,0.0,7680.700000000001,1390.29,0.2798,0.2121,0.9321,23.0589
2023-09-02,34,Los Angeles,West,Drug,Suave,1412.18,283.0,4.99,4.99,False,0.0,7680.700000000001,1390.29,0.1839,0.2036,0.9084,15.5458
2023-09-02,34,Los Angeles,West,Drug,Pantene,1572.05,196.75,7.99,7.99,False,0.0,7680.700000000001,1390.29,0.2047,0.1415,0.8863,17.7372
2023-09-02,34,Los Angeles,West,Drug,Private Label,1138.44,364.03,3.49,3.1273,True,0.6928,7680.700000000001,1390.29,0.1482,0.2618,0.8359,13.6193
2023-09-02,34,Chicago,Midwest,Food,Luminos,1660.87,255.91,6.49,6.49,False,0.0,12862.57,2303.63,0.1291,0.1111,0.6965,23.8459
2023-09-02,34,Chicago,Midwest,Food,Dove,3501.1,480.26,7.29,7.29,False,0.0,12862.57,2303.63,0.2722,0.2085,0.9229,37.9359
2023-09-02,34,Chicago,Midwest,Food,Suave,3147.78,732.82,4.99,4.2954,True,0.5568,12862.57,2303.63,0.2447,0.3181,0.9104,34.5758
2023-09-02,34,Chicago,Midwest,Food,Pantene,2911.75,364.42,7.99,7.99,False,0.0,12862.57,2303.63,0.2264,0.1582,0.8916,32.6576
2023-09-02,34,Chicago,Midwest,Food,Private Label,1641.07,470.22,3.49,3.49,False,0.0,12862.57,2303.63,0.1276,0.2041,0.86,19.0822
2023-09-02,34,Chicago,Midwest,Mass,Luminos,2368.59,364.96,6.49,6.49,False,0.0,18969.29,3302.54,0.1249,0.1105,0.6891,34.3722
2023-09-02,34,Chicago,Midwest,Mass,Dove,7343.94,1173.63,7.29,6.2574,True,0.6438,18969.29,3302.54,0.3871,0.3554,0.936,78.4609
2023-09-02,34,Chicago,Midwest,Mass,Suave,3168.34,634.94,4.99,4.99,False,0.0,18969.29,3302.54,0.167,0.1923,0.9181,34.5097
2023-09-02,34,Chicago,Midwest,Mass,Pantene,3814.15,477.36,7.99,7.99,False,0.0,18969.29,3302.54,0.2011,0.1445,0.8843,43.1319
2023-09-02,34,Chicago,Midwest,Mass,Private Label,2274.27,651.65,3.49,3.49,False,0.0,18969.29,3302.54,0.1199,0.1973,0.8545,26.6152
2023-09-02,34,Chicago,Midwest,Drug,Luminos,1017.52,156.78,6.49,6.49,False,0.0,7243.3,1216.1399999999999,0.1405,0.1289,0.567,17.9457
2023-09-02,34,Chicago,Midwest,Drug,Dove,2186.02,299.87,7.29,7.29,False,0.0,7243.3,1216.1399999999999,0.3018,0.2466,0.944,23.157
2023-09-02,34,Chicago,Midwest,Drug,Suave,1307.61,262.05,4.99,4.99,False,0.0,7243.3,1216.1399999999999,0.1805,0.2155,0.9255,14.1287
2023-09-02,34,Chicago,Midwest,Drug,Pantene,1768.64,221.36,7.99,7.99,False,0.0,7243.3,1216.1399999999999,0.2442,0.182,0.8855,19.9733
2023-09-02,34,Chicago,Midwest,Drug,Private Label,963.51,276.08,3.49,3.49,False,0.0,7243.3,1216.1399999999999,0.133,0.227,0.8245,11.686
2023-09-02,34,Houston,South,Food,Luminos,2638.67,468.66,6.49,5.6302,True,0.736,14907.91,2640.23,0.177,0.1775,0.7287,36.2106
2023-09-02,34,Houston,South,Food,Dove,5661.72,945.2,7.29,5.99,True,0.8106,14907.91,2640.23,0.3798,0.358,0.9317,60.7676
2023-09-02,34,Houston,South,Food,Suave,2285.11,457.94,4.99,4.99,False,0.0,14907.91,2640.23,0.1533,0.1734,0.9177,24.9004
2023-09-02,34,Houston,South,Food,Pantene,2912.98,364.58,7.99,7.99,False,0.0,14907.91,2640.23,0.1954,0.1381,0.8891,32.7632
2023-09-02,34,Houston,South,Food,Private Label,1409.43,403.85,3.49,3.49,False,0.0,14907.91,2640.23,0.0945,0.153,0.853,16.5232
2023-09-02,34,Houston,South,Mass,Luminos,2546.73,392.41,6.49,6.49,False,0.0,19221.57,3397.17,0.1325,0.1155,0.7259,35.0838
2023-09-02,34,Houston,South,Mass,Dove,4929.24,676.16,7.29,7.29,False,0.0,19221.57,3397.17,0.2564,0.199,0.9379,52.5561
2023-09-02,34,Houston,South,Mass,Suave,3141.2,629.5,4.99,4.99,False,0.0,19221.57,3397.17,0.1634,0.1853,0.9141,34.3639
2023-09-02,34,Houston,South,Mass,Pantene,5936.66,848.78,7.99,6.9944,True,0.623,19221.57,3397.17,0.3089,0.2498,0.9011,65.8824
2023-09-02,34,Houston,South,Mass,Private Label,2667.74,850.32,3.49,3.1373,True,0.6737,19221.57,3397.17,0.1388,0.2503,0.8489,31.4258
2023-09-02,34,Houston,South,Drug,Luminos,1039.65,160.19,6.49,6.49,False,0.0,8700.18,1621.9099999999999,0.1195,0.0988,0.6076,17.1108
2023-09-02,34,Houston,South,Drug,Dove,2075.13,284.65,7.29,7.29,False,0.0,8700.18,1621.9099999999999,0.2385,0.1755,0.9488,21.8711
2023-09-02,34,Houston,South,Drug,Suave,1840.69,455.56,4.99,4.0405,True,0.7611,8700.18,1621.9099999999999,0.2116,0.2809,0.8983,20.4908
2023-09-02,34,Houston,South,Drug,Pantene,2676.72,385.74,7.99,6.9393,True,0.6575,8700.18,1621.9099999999999,0.3077,0.2378,0.8998,29.7479
2023-09-02,34,Houston,South,Drug,Private Label,1067.99,335.77,3.49,3.1807,True,0.5908,8700.18,1621.9099999999999,0.1228,0.207,0.862,12.3897
2023-09-02,34,Philadelphia,Northeast,Food,Luminos,2062.38,317.78,6.49,6.49,False,0.0,16672.43,3119.94,0.1237,0.1019,0.7258,28.4153
2023-09-02,34,Philadelphia,Northeast,Food,Dove,5435.61,906.67,7.29,5.9951,True,0.8074,16672.43,3119.94,0.326,0.2906,0.9237,58.8461
2023-09-02,34,Philadelphia,Northeast,Food,Suave,3214.29,808.44,4.99,3.9759,True,0.8129,16672.43,3119.94,0.1928,0.2591,0.9186,34.9912
2023-09-02,34,Philadelphia,Northeast,Food,Pantene,4389.13,636.9,7.99,6.8914,True,0.6875,16672.43,3119.94,0.2633,0.2041,0.8894,49.3493
2023-09-02,34,Philadelphia,Northeast,Food,Private Label,1571.02,450.15,3.49,3.49,False,0.0,16672.43,3119.94,0.0942,0.1443,0.8509,18.463
2023-09-02,34,Philadelphia,Northeast,Mass,Luminos,2554.4,393.59,6.49,6.49,False,0.0,16596.32,2756.93,0.1539,0.1428,0.7328,34.8581
2023-09-02,34,Philadelphia,Northeast,Mass,Dove,5006.81,686.81,7.29,7.29,False,0.0,16596.32,2756.93,0.3017,0.2491,0.954,52.4823
2023-09-02,34,Philadelphia,Northeast,Mass,Suave,2971.5,595.49,4.99,4.99,False,0.0,16596.32,2756.93,0.179,0.216,0.9094,32.6754
2023-09-02,34,Philadelphia,Northeast,Mass,Pantene,4067.45,509.07,7.99,7.99,False,0.0,16596.32,2756.93,0.2451,0.1847,0.898,45.2945
2023-09-02,34,Philadelphia,Northeast,Mass,Private Label,1996.16,571.97,3.49,3.49,False,0.0,16596.32,2756.93,0.1203,0.2075,0.8566,23.3033
2023-09-02,34,Philadelphia,Northeast,Drug,Luminos,1113.6,171.59,6.49,6.49,False,0.0,7778.0599999999995,1410.3400000000001,0.1432,0.1217,0.6112,18.2199
2023-09-02,34,Philadelphia,Northeast,Drug,Dove,2080.93,285.45,7.29,7.29,False,0.0,7778.0599999999995,1410.3400000000001,0.2675,0.2024,0.9439,22.0461
2023-09-02,34,Philadelphia,Northeast,Drug,Suave,1833.29,455.9,4.99,4.0212,True,0.7766,7778.0599999999995,1410.3400000000001,0.2357,0.3233,0.9078,20.1949
2023-09-02,34,Philadelphia,Northeast,Drug,Pantene,1800.97,225.4,7.99,7.99,False,0.0,7778.0599999999995,1410.3400000000001,0.2315,0.1598,0.89,20.2356
2023-09-02,34,Philadelphia,Northeast,Drug,Private Label,949.27,272.0,3.49,3.49,False,0.0,7778.0599999999995,1410.3400000000001,0.122,0.1929,0.8597,11.0419
2023-09-02,34,Phoenix,West,Food,Luminos,2446.24,444.79,6.49,5.4997,True,0.8477,12594.25,2179.7,0.1942,0.2041,0.7206,33.9473
2023-09-02,34,Phoenix,West,Food,Dove,3400.33,466.44,7.29,7.29,False,0.0,12594.25,2179.7,0.27,0.214,0.9185,37.0205
2023-09-02,34,Phoenix,West,Food,Suave,2249.97,450.89,4.99,4.99,False,0.0,12594.25,2179.7,0.1787,0.2069,0.9121,24.668
2023-09-02,34,Phoenix,West,Food,Pantene,2919.68,365.42,7.99,7.99,False,0.0,12594.25,2179.7,0.2318,0.1676,0.8915,32.7502
2023-09-02,34,Phoenix,West,Food,Private Label,1578.03,452.16,3.49,3.49,False,0.0,12594.25,2179.7,0.1253,0.2074,0.8449,18.6771
2023-09-02,34,Phoenix,West,Mass,Luminos,2791.97,430.2,6.49,6.49,False,0.0,16393.69,2778.66,0.1703,0.1548,0.7176,38.9071
2023-09-02,34,Phoenix,West,Mass,Dove,4265.3,585.09,7.29,7.29,False,0.0,16393.69,2778.66,0.2602,0.2106,0.9503,44.8837
2023-09-02,34,Phoenix,West,Mass,Suave,3188.59,639.0,4.99,4.99,False,0.0,16393.69,2778.66,0.1945,0.23,0.9194,34.6812
2023-09-02,34,Phoenix,West,Mass,Pantene,3948.47,494.18,7.99,7.99,False,0.0,16393.69,2778.66,0.2409,0.1778,0.8956,44.0874
2023-09-02,34,Phoenix,West,Mass,Private Label,2199.36,630.19,3.49,3.49,False,0.0,16393.69,2778.66,0.1342,0.2268,0.8644,25.4438
2023-09-02,34,Phoenix,West,Drug,Luminos,1053.59,162.34,6.49,6.49,False,0.0,8075.27,1413.43,0.1305,0.1149,0.6023,17.4928
2023-09-02,34,Phoenix,West,Drug,Dove,2000.53,274.42,7.29,7.29,False,0.0,8075.27,1413.43,0.2477,0.1942,0.936,21.3732
2023-09-02,34,Phoenix,West,Drug,Suave,1234.09,247.31,4.99,4.99,False,0.0,8075.27,1413.43,0.1528,0.175,0.9166,13.4638
2023-09-02,34,Phoenix,West,Drug,Pantene,2730.63,387.14,7.99,7.0532,True,0.5862,8075.27,1413.43,0.3381,0.2739,0.8895,30.6985
2023-09-02,34,Phoenix,West,Drug,Private Label,1056.43,342.22,3.49,3.087,True,0.7699,8075.27,1413.43,0.1308,0.2421,0.8414,12.5556
2023-09-02,34,San Antonio,South,Food,Luminos,1818.01,280.12,6.49,6.49,False,0.0,15280.77,2661.63,0.119,0.1052,0.6903,26.3365
2023-09-02,34,San Antonio,South,Food,Dove,5410.1,887.11,7.29,6.0985,True,0.7429,15280.77,2661.63,0.354,0.3333,0.9592,56.4022
2023-09-02,34,San Antonio,South,Food,Suave,2277.63,456.44,4.99,4.99,False,0.0,15280.77,2661.63,0.1491,0.1715,0.9141,24.9166
2023-09-02,34,San Antonio,South,Food,Pantene,4294.35,613.7,7.99,6.9975,True,0.6211,15280.77,2661.63,0.281,0.2306,0.884,48.5786
2023-09-02,34,San Antonio,South,Food,Private Label,1480.68,424.26,3.49,3.49,False,0.0,15280.77,2661.63,0.0969,0.1594,0.8455,17.5125
2023-09-02,34,San Antonio,South,Mass,Luminos,2342.45,360.93,6.49,6.49,False,0.0,18692.19,3336.12,0.1253,0.1082,0.6694,34.9933
2023-09-02,34,San Antonio,South,Mass,Dove,4859.23,666.56,7.29,7.29,False,0.0,18692.19,3336.12,0.26,0.1998,0.9539,50.9407
2023-09-02,34,San Antonio,South,Mass,Suave,2992.9,599.78,4.99,4.99,False,0.0,18692.19,3336.12,0.1601,0.1798,0.9156,32.6879
2023-09-02,34,San Antonio,South,Mass,Pantene,5758.73,841.13,7.99,6.8464,True,0.7156,18692.19,3336.12,0.3081,0.2521,0.8675,66.3831
2023-09-02,34,San Antonio,South,Mass,Private Label,2738.88,867.72,3.49,3.1564,True,0.6372,18692.19,3336.12,0.1465,0.2601,0.8669,31.594
2023-09-02,34,San Antonio,South,Drug,Luminos,1041.45,160.47,6.49,6.49,False,0.0,7032.18,1188.5900000000001,0.1481,0.135,0.5588,18.6373
2023-09-02,34,San Antonio,South,Drug,Dove,2061.04,282.72,7.29,7.29,False,0.0,7032.18,1188.5900000000001,0.2931,0.2379,0.9354,22.0338
2023-09-02,34,San Antonio,South,Drug,Suave,1333.52,267.24,4.99,4.99,False,0.0,7032.18,1188.5900000000001,0.1896,0.2248,0.8863,15.0459
2023-09-02,34,San Antonio,South,Drug,Pantene,1646.65,206.09,7.99,7.99,False,0.0,7032.18,1188.5900000000001,0.2342,0.1734,0.8892,18.5183
2023-09-02,34,San Antonio,South,Drug,Private Label,949.52,272.07,3.49,3.49,False,0.0,7032.18,1188.5900000000001,0.135,0.2289,0.8431,11.2622
2023-09-02,34,Dallas,South,Food,Luminos,1635.7,252.03,6.49,6.49,False,0.0,14885.21,2588.81,0.1099,0.0974,0.687,23.8093
2023-09-02,34,Dallas,South,Food,Dove,5287.48,862.78,7.29,6.1284,True,0.7243,14885.21,2588.81,0.3552,0.3333,0.9314,56.7692
2023-09-02,34,Dallas,South,Food,Suave,2058.83,412.59,4.99,4.99,False,0.0,14885.21,2588.81,0.1383,0.1594,0.909,22.6494
2023-09-02,34,Dallas,South,Food,Pantene,4335.79,612.29,7.99,7.0813,True,0.5687,14885.21,2588.81,0.2913,0.2365,0.8954,48.4229
2023-09-02,34,Dallas,South,Food,Private Label,1567.41,449.12,3.49,3.49,False,0.0,14885.21,2588.81,0.1053,0.1735,0.8533,18.3688
2023-09-02,34,Dallas,South,Mass,Luminos,2286.96,352.38,6.49,6.49,False,0.0,16526.829999999998,2777.5499999999997,0.1384,0.1269,0.683,33.484
2023-09-02,34,Dallas,South,Mass,Dove,5050.44,692.79,7.29,7.29,False,0.0,16526.829999999998,2777.5499999999997,0.3056,0.2494,0.9406,53.6938
2023-09-02,34,Dallas,South,Mass,Suave,3188.92,639.06,4.99,4.99,False,0.0,16526.829999999998,2777.5499999999997,0.193,0.2301,0.9124,34.9509
2023-09-02,34,Dallas,South,Mass,Pantene,3879.27,485.52,7.99,7.99,False,0.0,16526.829999999998,2777.5499999999997,0.2347,0.1748,0.8784,44.1629
2023-09-02,34,Dallas,South,Mass,Private Label,2121.24,607.8,3.49,3.49,False,0.0,16526.829999999998,2777.5499999999997,0.1284,0.2188,0.8396,25.2649
2023-09-02,34,Dallas,South,Drug,Luminos,1033.3,159.21,6.49,6.49,False,0.0,7547.47,1387.41,0.1369,0.1148,0.5778,17.8834
2023-09-02,34,Dallas,South,Drug,Dove,1981.16,271.76,7.29,7.29,False,0.0,7547.47,1387.41,0.2625,0.1959,0.9435,20.998
2023-09-02,34,Dallas,South,Drug,Suave,1900.82,475.79,4.99,3.9951,True,0.7975,7547.47,1387.41,0.2518,0.3429,0.9015,21.0851
2023-09-02,34,Dallas,South,Drug,Pantene,1695.16,212.16,7.99,7.99,False,0.0,7547.47,1387.41,0.2246,0.1529,0.8829,19.1999
2023-09-02,34,Dallas,South,Drug,Private Label,937.03,268.49,3.49,3.49,False,0.0,7547.47,1387.41,0.1242,0.1935,0.8522,10.9954
2023-09-02,34,Detroit,Midwest,Food,Luminos,1807.99,278.58,6.49,6.49,False,0.0,14282.22,2607.2,0.1266,0.1069,0.7254,24.924
2023-09-02,34,Detroit,Midwest,Food,Dove,3229.81,443.05,7.29,7.29,False,0.0,14282.22,2607.2,0.2261,0.1699,0.9243,34.9433
2023-09-02,34,Detroit,Midwest,Food,Suave,3378.02,812.88,4.99,4.1556,True,0.6689,14282.22,2607.2,0.2365,0.3118,0.9249,36.5231
2023-09-02,34,Detroit,Midwest,Food,Pantene,4440.0,663.98,7.99,6.687,True,0.8154,14282.22,2607.2,0.3109,0.2547,0.8875,50.0282
2023-09-02,34,Detroit,Midwest,Food,Private Label,1426.4,408.71,3.49,3.49,False,0.0,14282.22,2607.2,0.0999,0.1568,0.855,16.683
2023-09-02,34,Detroit,Midwest,Mass,Luminos,2709.96,417.56,6.49,6.49,False,0.0,17222.29,3047.8199999999997,0.1574,0.137,0.7323,37.0061
2023-09-02,34,Detroit,Midwest,Mass,Dove,4799.5,658.37,7.29,7.29,False,0.0,17222.29,3047.8199999999997,0.2787,0.216,0.9544,50.2881
2023-09-02,34,Detroit,Midwest,Mass,Suave,3150.23,631.31,4.99,4.99,False,0.0,17222.29,3047.8199999999997,0.1829,0.2071,0.9174,34.3387
2023-09-02,34,Detroit,Midwest,Mass,Pantene,3890.35,486.9,7.99,7.99,False,0.0,17222.29,3047.8199999999997,0.2259,0.1598,0.9011,43.1733
2023-09-02,34,Detroit,Midwest,Mass,Private Label,2672.25,853.68,3.49,3.1303,True,0.6871,17222.29,3047.8199999999997,0.1552,0.2801,0.8379,31.8922
2023-09-02,34,Detroit,Midwest,Drug,Luminos,1120.6,172.67,6.49,6.49,False,0.0,8611.92,1542.6799999999998,0.1301,0.1119,0.6093,18.3916
2023-09-02,34,Detroit,Midwest,Drug,Dove,3239.8,521.71,7.29,6.2099,True,0.6734,8611.92,1542.6799999999998,0.3762,0.3382,0.9435,34.3381
2023-09-02,34,Detroit,Midwest,Drug,Suave,1324.82,265.49,4.99,4.99,False,0.0,8611.92,1542.6799999999998,0.1538,0.1721,0.9079,14.5921
2023-09-02,34,Detroit,Midwest,Drug,Pantene,1800.09,225.29,7.99,7.99,False,0.0,8611.92,1542.6799999999998,0.209,0.146,0.8969,20.0701
2023-09-02,34,Detroit,Midwest,Drug,Private Label,1126.61,357.52,3.49,3.1511,True,0.6473,8611.92,1542.6799999999998,0.1308,0.2318,0.8568,13.149
2023-09-02,34,Seattle,West,Food,Luminos,1904.92,293.52,6.49,6.49,False,0.0,15268.41,2791.54,0.1248,0.1051,0.7411,25.704
2023-09-02,34,Seattle,West,Food,Dove,5847.93,930.63,7.29,6.2839,True,0.6274,15268.41,2791.54,0.383,0.3334,0.9449,61.8894
2023-09-02,34,Seattle,West,Food,Suave,3104.53,769.92,4.99,4.0323,True,0.7677,15268.41,2791.54,0.2033,0.2758,0.9014,34.4412
2023-09-02,34,Seattle,West,Food,Pantene,2890.37,361.75,7.99,7.99,False,0.0,15268.41,2791.54,0.1893,0.1296,0.8906,32.4542
